,股票代码,股票名称,板块名称
2185,002547,春兴精工,汽车零部件
2186,000903,云内动力,汽车零部件
2187,600699,均胜电子,汽车零部件
2188,000338,潍柴动力,汽车零部件
2189,603586,金麒麟,汽车零部件
2190,002328,新朋股份,汽车零部件
2191,000901,航天科技,汽车零部件
2192,002284,亚太股份,汽车零部件
2193,603922,金鸿顺,汽车零部件
2194,605255,天普股份,汽车零部件
2195,600660,福耀玻璃,汽车零部件
2196,600960,渤海汽车,汽车零部件
2197,002454,松芝股份,汽车零部件
2198,300998,宁波方正,汽车零部件
2199,600469,风神股份,汽车零部件
2200,601058,赛轮轮胎,汽车零部件
2201,837242,建邦科技,汽车零部件
2202,605333,沪光股份,汽车零部件
2203,600148,长春一东,汽车零部件
2204,831278,泰德股份,汽车零部件
2205,000030,富奥股份,汽车零部件
2206,603190,亚通精工,汽车零部件
2207,603013,亚普股份,汽车零部件
2208,300742,越博动力,汽车零部件
2209,600933,爱柯迪,汽车零部件
2210,300258,精锻科技,汽车零部件
2211,603239,浙江仙通,汽车零部件
2212,603023,威帝股份,汽车零部件
2213,603758,秦安股份,汽车零部件
2214,600182,S*ST佳通,汽车零部件
2215,001319,铭科精技,汽车零部件
2216,002553,南方精工,汽车零部件
2217,603178,圣龙股份,汽车零部件
2218,603633,徕木股份,汽车零部件
2219,300707,威唐工业,汽车零部件
2220,000887,中鼎股份,汽车零部件
2221,002662,京威股份,汽车零部件
2222,000678,襄阳轴承,汽车零部件
2223,002488,金固股份,汽车零部件
2224,833454,同心传动,汽车零部件
2225,430418,苏轴股份,汽车零部件
2226,870436,大地电气,汽车零部件
2227,600741,华域汽车,汽车零部件
2228,002870,香山股份,汽车零部件
2229,603179,新泉股份,汽车零部件
2230,002126,银轮股份,汽车零部件
2231,002703,浙江世宝,汽车零部件
2232,300978,东箭科技,汽车零部件
2233,605005,合兴股份,汽车零部件
2234,600081,东风科技,汽车零部件
2235,603730,岱美股份,汽车零部件
2236,000816,智慧农业,汽车零部件
2237,002536,飞龙股份,汽车零部件
2238,603949,雪龙集团,汽车零部件
2239,002355,兴民智通,汽车零部件
2240,002708,光洋股份,汽车零部件
2241,603319,湘油泵,汽车零部件
2242,600178,东安动力,汽车零部件
2243,600480,凌云股份,汽车零部件
2244,688737,中自科技,汽车零部件
2245,601966,玲珑轮胎,汽车零部件
2246,002085,万丰奥威,汽车零部件
2247,300863,卡倍亿,汽车零部件
2248,002590,万安科技,汽车零部件
2249,603786,科博达,汽车零部件
2250,000700,模塑科技,汽车零部件
2251,601689,拓普集团,汽车零部件
2252,000880,潍柴重机,汽车零部件
2253,300428,立中集团,汽车零部件
2254,603009,北特科技,汽车零部件
2255,603040,新坐标,汽车零部件
2256,603197,保隆科技,汽车零部件
2257,600523,贵航股份,汽车零部件
2258,605133,嵘泰股份,汽车零部件
2259,603809,豪能股份,汽车零部件
2260,002406,远东传动,汽车零部件
2261,603158,腾龙股份,汽车零部件
2262,603997,继峰股份,汽车零部件
2263,002283,天润工业,汽车零部件
2264,002190,成飞集成,汽车零部件
2265,603348,文灿股份,汽车零部件
2266,603048,浙江黎明,汽车零部件
2267,605128,上海沿浦,汽车零部件
2268,000599,青岛双星,汽车零部件
2269,603917,合力科技,汽车零部件
2270,001260,坤泰股份,汽车零部件
2271,600698,湖南天雁,汽车零部件
2272,603701,德宏股份,汽车零部件
2273,603035,常熟汽饰,汽车零部件
2274,603305,旭升集团,汽车零部件
2275,000581,威孚高科,汽车零部件
2276,603950,长源东谷,汽车零部件
2277,002997,瑞鹄模具,汽车零部件
2278,002434,万里扬,汽车零部件
2279,603211,晋拓股份,汽车零部件
2280,603596,伯特利,汽车零部件
2281,688533,上声电子,汽车零部件
2282,603655,朗博科技,汽车零部件
2283,300680,隆盛科技,汽车零部件
2284,300912,凯龙高科,汽车零部件
2285,301008,宏昌科技,白色家电
2286,300160,秀强股份,白色家电
2287,002676,顺威股份,白色家电
2288,000333,美的集团,白色家电
2289,002050,三花智控,白色家电
2290,603311,金海高科,白色家电
2291,603657,春光科技,白色家电
2292,000651,格力电器,白色家电
2293,605117,德业股份,白色家电
2294,603519,立霸股份,白色家电
2295,001268,联合精密,白色家电
2296,603726,朗迪集团,白色家电
2297,603150,万朗磁塑,白色家电
2298,600854,春兰股份,白色家电
2299,000404,长虹华意,白色家电
2300,300217,东方电热,白色家电
2301,002860,星帅尔,白色家电
2302,002420,毅昌科技,白色家电
2303,002418,康盛股份,白色家电
2304,601956,东贝集团,白色家电
2305,603677,奇精机械,白色家电
2306,600983,惠而浦,白色家电
2307,831768,拾比佰,白色家电
2308,002290,禾盛新材,白色家电
2309,600619,海立股份,白色家电
2310,002668,奥马电器,白色家电
2311,600336,澳柯玛,白色家电
2312,430718,合肥高科,白色家电
2313,300342,天银机电,白色家电
2314,000521,长虹美菱,白色家电
2315,300403,汉宇集团,白色家电
2316,603578,三星新材,白色家电
2317,603112,华翔股份,白色家电
2318,600690,海尔智家,白色家电
2319,002011,盾安环境,白色家电
2320,000921,海信家电,白色家电
2321,688609,九联科技,黑色家电
2322,002848,高斯贝尔,黑色家电
2323,600060,海信视像,黑色家电
2324,002429,兆驰股份,黑色家电
2325,000016,深康佳A,黑色家电
2326,002052,*ST同洲,黑色家电
2327,002519,银河电子,黑色家电
2328,600839,四川长虹,黑色家电
2329,000801,四川九洲,黑色家电
2330,688696,极米科技,黑色家电
2331,000810,创维数字,黑色家电
2332,300563,神宇股份,通信设备
2333,600105,永鼎股份,通信设备
2334,002796,世嘉科技,通信设备
2335,300711,广哈通信,通信设备
2336,300590,移为通信,通信设备
2337,000063,中兴通讯,通信设备
2338,688418,震有科技,通信设备
2339,300615,欣天科技,通信设备
2340,601869,长飞光纤,通信设备
2341,688100,威胜信息,通信设备
2342,300913,兆龙互连,通信设备
2343,002396,星网锐捷,通信设备
2344,301165,锐捷网络,通信设备
2345,301205,联特科技,通信设备
2346,688080,映翰通,通信设备
2347,300205,天喻信息,通信设备
2348,300689,澄天伟业,通信设备
2349,300570,太辰光,通信设备
2350,300213,佳讯飞鸿,通信设备
2351,300638,广和通,通信设备
2352,688027,国盾量子,通信设备
2353,600498,烽火通信,通信设备
2354,688182,灿勤科技,通信设备
2355,002583,海能达,通信设备
2356,300504,天邑股份,通信设备
2357,300502,新易盛,通信设备
2358,002194,武汉凡谷,通信设备
2359,688313,仕佳光子,通信设备
2360,002017,东信和平,通信设备
2361,300710,万隆光电,通信设备
2362,000586,汇源通信,通信设备
2363,688205,德科立,通信设备
2364,688618,三旺通信,通信设备
2365,603803,瑞斯康达,通信设备
2366,603118,共进股份,通信设备
2367,600355,精伦电子,通信设备
2368,300394,天孚通信,通信设备
2369,002296,辉煌科技,通信设备
2370,300134,大富科技,通信设备
2371,603421,鼎信通讯,通信设备
2372,600522,中天科技,通信设备
2373,300353,东土科技,通信设备
2374,688668,鼎通科技,通信设备
2375,000851,高鸿股份,通信设备
2376,301419,阿莱德,通信设备
2377,831961,创远信科,通信设备
2378,003040,楚天龙,通信设备
2379,300183,东软载波,通信设备
2380,002908,德生科技,通信设备
2381,300548,博创科技,通信设备
2382,688292,浩瀚深度,通信设备
2383,300698,万马科技,通信设备
2384,300620,光库科技,通信设备
2385,300308,中际旭创,通信设备
2386,000836,富通信息,通信设备
2387,300555,ST路通,通信设备
2388,603236,移远通信,通信设备
2389,603083,剑桥科技,通信设备
2390,002104,恒宝股份,通信设备
2391,300628,亿联网络,通信设备
2392,688387,信科移动,通信设备
2393,002491,通鼎互联,通信设备
2394,835640,富士达,通信设备
2395,600775,南京熊猫,通信设备
2396,688159,有方科技,通信设备
2397,600198,大唐电信,通信设备
2398,002313,*ST日海,通信设备
2399,872374,云里物里,通信设备
2400,600776,东方通信,通信设备
2401,002281,光迅科技,通信设备
2402,300414,中光防雷,通信设备
2403,003031,中瓷电子,通信设备
2404,301191,菲菱科思,通信设备
2405,832149,利尔达,通信设备
2406,600487,亨通光电,通信设备
2407,000070,特发信息,通信设备
2408,603042,华脉科技,通信设备
2409,688143,长盈通,通信设备
2410,688283,坤恒顺维,通信设备
2411,300565,科信技术,通信设备
2412,300627,华测导航,通信设备
2413,002792,通宇通讯,通信设备
2414,002902,铭普光磁,通信设备
2415,002897,意华股份,通信设备
2416,600734,ST实达,通信设备
2417,600345,长江通信,通信设备
2418,000596,古井贡酒,饮料制造
2419,605337,李子园,饮料制造
2420,000752,*ST西发,饮料制造
2421,000729,燕京啤酒,饮料制造
2422,600084,中葡股份,饮料制造
2423,603919,金徽酒,饮料制造
2424,600616,金枫酒业,饮料制造
2425,603369,今世缘,饮料制造
2426,000568,泸州老窖,饮料制造
2427,600300,维维股份,饮料制造
2428,600519,贵州茅台,饮料制造
2429,000858,五粮液,饮料制造
2430,600543,莫高股份,饮料制造
2431,605499,东鹏饮料,饮料制造
2432,002568,百润股份,饮料制造
2433,605388,均瑶健康,饮料制造
2434,000995,*ST皇台,饮料制造
2435,600197,伊力特,饮料制造
2436,600696,岩石股份,饮料制造
2437,002304,洋河股份,饮料制造
2438,600132,重庆啤酒,饮料制造
2439,601579,会稽山,饮料制造
2440,605198,安德利,饮料制造
2441,600809,山西汾酒,饮料制造
2442,300997,欢乐家,饮料制造
2443,603156,养元饮品,饮料制造
2444,600059,古越龙山,饮料制造
2445,000869,张裕A,饮料制造
2446,600189,泉阳泉,饮料制造
2447,000799,酒鬼酒,饮料制造
2448,600962,国投中鲁,饮料制造
2449,603711,香飘飘,饮料制造
2450,002461,珠江啤酒,饮料制造
2451,600779,水井坊,饮料制造
2452,600600,青岛啤酒,饮料制造
2453,000848,承德露露,饮料制造
2454,000860,顺鑫农业,饮料制造
2455,600199,金种子酒,饮料制造
2456,600238,海南椰岛,饮料制造
2457,600573,惠泉啤酒,饮料制造
2458,002646,天佑德酒,饮料制造
2459,603198,迎驾贡酒,饮料制造
2460,000929,兰州黄河,饮料制造
2461,600559,老白干酒,饮料制造
2462,603779,威龙股份,饮料制造
2463,603589,口子窖,饮料制造
2464,600702,舍得酒业,饮料制造
2465,688307,中润光学,计算机设备
2466,300368,汇金股份,计算机设备
2467,300743,天地数码,计算机设备
2468,603516,淳中科技,计算机设备
2469,300941,创识科技,计算机设备
2470,300479,神思电子,计算机设备
2471,300807,天迈科技,计算机设备
2472,300789,唐源电气,计算机设备
2473,300659,中孚信息,计算机设备
2474,603019,中科曙光,计算机设备
2475,300042,朗科科技,计算机设备
2476,300691,联合光电,计算机设备
2477,300386,飞天诚信,计算机设备
2478,300884,狄耐克,计算机设备
2479,300508,维宏股份,计算机设备
2480,300531,优博讯,计算机设备
2481,002236,大华股份,计算机设备
2482,688475,萤石网络,计算机设备
2483,688489,三未信安,计算机设备
2484,301042,安联锐视,计算机设备
2485,002990,盛视科技,计算机设备
2486,605118,力鼎光电,计算机设备
2487,688060,云涌科技,计算机设备
2488,300333,兆日科技,计算机设备
2489,300324,旋极信息,计算机设备
2490,688288,鸿泉物联,计算机设备
2491,002912,中新赛克,计算机设备
2492,300551,古鳌科技,计算机设备
2493,300546,雄帝科技,计算机设备
2494,300302,同有科技,计算机设备
2495,301318,维海德,计算机设备
2496,002376,新北洋,计算机设备
2497,000997,新大陆,计算机设备
2498,301339,通行宝,计算机设备
2499,300462,华铭智能,计算机设备
2500,301330,熵基科技,计算机设备
2501,300270,中威电子,计算机设备
2502,300771,智莱科技,计算机设备
2503,300155,安居宝,计算机设备
2504,300552,万集科技,计算机设备
2505,002152,广电运通,计算机设备
2506,300449,汉邦高科,计算机设备
2507,002970,锐明技术,计算机设备
2508,600100,同方股份,计算机设备
2509,300645,正元智慧,计算机设备
2510,002577,雷柏科技,计算机设备
2511,603508,思维列控,计算机设备
2512,430198,微创光电,计算机设备
2513,835305,云创数据,计算机设备
2514,300845,捷安高科,计算机设备
2515,872808,曙光数创,计算机设备
2516,872190,雷神科技,计算机设备
2517,300330,*ST计通,计算机设备
2518,301391,卡莱特,计算机设备
2519,300790,宇瞳光学,计算机设备
2520,002308,威创股份,计算机设备
2521,300455,康拓红外,计算机设备
2522,002197,证通电子,计算机设备
2523,002512,达华智能,计算机设备
2524,300130,新国都,计算机设备
2525,002268,电科网安,计算机设备
2526,001339,智微智能,计算机设备
2527,002177,*ST御银,计算机设备
2528,300588,熙菱信息,计算机设备
2529,000066,中国长城,计算机设备
2530,600855,航天长峰,计算机设备
2531,001229,魅视科技,计算机设备
2532,603496,恒为科技,计算机设备
2533,688619,罗普特,计算机设备
2534,001309,德明利,计算机设备
2535,300249,依米康,计算机设备
2536,603660,苏州科达,计算机设备
2537,002415,海康威视,计算机设备
2538,836395,朗鸿科技,计算机设备
2539,688086,*ST紫晶,计算机设备
2540,301117,佳缘科技,计算机设备
2541,003004,声迅股份,计算机设备
