日期,板块名称,冰点,沸点,距上次沸点天数,距上次冰点天数
2023-03-03,被动元件,False,False,0,0
2023-03-03,装饰园林,False,False,0,0
2023-03-03,计算机设备,False,False,0,0
2023-03-03,证券,False,False,0,0
2023-03-03,调味发酵品,False,False,0,0
2023-03-03,贵金属,False,True,-1,1
2023-03-03,贵金属Ⅲ,False,False,0,0
2023-03-03,贸易,False,False,0,0
2023-03-03,轨交设备,False,False,0,0
2023-03-03,软件开发,False,False,0,0
2023-03-03,软饮料,False,False,0,0
2023-03-03,辅料,True,False,0,-1
2023-03-03,输变电设备,False,False,0,0
2023-03-03,通信服务,False,False,0,0
2023-03-03,通信服务Ⅲ,False,False,2,0
2023-03-03,通信线缆及配套,False,False,0,0
2023-03-03,通信终端及配件,False,False,0,0
2023-03-03,通信网络设备及器件,False,False,0,0
2023-03-03,造纸,False,False,0,0
2023-03-03,酒店,False,False,0,0
2023-03-03,金属制品,False,False,0,0
2023-03-03,钛白粉,True,False,2,-1
2023-03-03,钾肥,False,False,0,0
2023-03-03,铁路运输,False,False,2,0
2023-03-03,铅锌,False,False,0,0
2023-03-03,铜,False,False,0,0
2023-03-03,铝,False,False,0,0
2023-03-03,集成电路制造,False,True,-1,0
2023-03-03,集成电路封测,False,True,-1,1
2023-03-03,集成电路设计,False,False,0,0
2023-03-03,非金属材料,False,False,0,0
2023-03-03,非金属材料Ⅲ,False,False,0,0
2023-03-03,面板,False,False,0,0
2023-03-03,鞋帽及其他,False,False,0,0
2023-03-03,风电设备,False,False,0,0
2023-03-03,食品及饲料添加剂,False,False,0,0
2023-03-03,餐饮,False,False,1,0
2023-03-03,饰品,False,False,0,0
2023-03-03,饲料,False,False,0,0
2023-03-03,高速公路,False,False,1,0
2023-03-06,IT服务,False,False,0,0
2023-03-06,LED,False,False,0,0
2023-03-06,专业工程,False,False,0,0
2023-03-06,专业服务,False,False,0,0
2023-03-06,专业连锁,False,False,0,0
2023-03-06,个护用品,False,False,0,0
2023-03-06,中药,False,False,0,0
2023-03-06,乘用车,False,False,0,0
2023-03-06,乳品,False,False,0,0
2023-03-06,互联网电商,False,False,0,0
2023-03-06,产业地产,False,False,0,0
2023-03-06,人工景点,False,False,0,0
2023-03-06,仪器仪表,False,False,0,0
2023-03-06,休闲食品,False,False,0,0
2023-03-06,住宅开发,False,False,0,0
2023-03-06,体外诊断,False,False,0,0
2023-03-06,体育,False,False,3,0
2023-03-06,保险,True,False,5,-1
2023-03-06,光伏设备,False,False,0,0
2023-03-06,光学元件,False,False,0,0
2023-03-06,公交,False,False,0,0
2023-03-06,其他专用设备,False,False,0,0
2023-03-06,其他交运设备,False,False,0,0
2023-03-06,其他传媒,False,False,0,0
2023-03-06,其他农产品加工,False,False,0,0
2023-03-06,其他化学制品,False,False,0,0
2023-03-06,其他化学原料,False,False,0,0
2023-03-06,其他医疗服务,False,False,0,0
2023-03-06,其他塑料制品,False,False,0,0
2023-03-06,其他家用轻工,False,False,0,0
2023-03-06,其他小金属,False,False,0,0
2023-03-06,其他建材,False,False,0,0
2023-03-06,其他橡胶制品,False,False,0,0
2023-03-06,其他生物制品,False,False,0,0
2023-03-06,其他电子,False,False,0,0
2023-03-06,其他电源设备,False,False,0,0
2023-03-06,其他白色家电,False,False,0,0
2023-03-06,其他种植业,False,False,0,0
2023-03-06,其他纤维,False,False,0,0
2023-03-06,其他纺织,False,False,0,0
2023-03-06,其他自动化设备,False,False,0,0
2023-03-06,其他通信设备,False,False,5,0
2023-03-06,其他通用设备,False,False,0,0
2023-03-06,其他酒类,False,False,0,0
2023-03-06,其他金属新材料,False,False,0,0
2023-03-06,其他食品,False,False,0,0
2023-03-06,其他黑色家电,False,False,5,0
2023-03-06,军工电子,False,False,0,0
2023-03-06,农业综合,False,False,0,4
2023-03-06,农商行,True,False,0,-1
2023-03-06,农用机械,False,False,0,0
2023-03-06,农药,False,False,0,0
2023-03-06,冰洗,False,False,0,4
2023-03-06,冶钢原料,True,False,0,-1
2023-03-06,出版,False,False,5,0
2023-03-06,分立器件,False,False,3,4
2023-03-06,制冷空调设备,False,False,0,0
2023-03-06,动物保健,False,False,0,0
2023-03-06,包装,False,False,0,0
2023-03-06,化妆品,False,False,0,0
2023-03-06,化学制剂,False,False,0,0
2023-03-06,化学制药,False,False,0,5
2023-03-06,医疗研发外包,False,False,0,0
2023-03-06,医疗美容,False,False,0,4
2023-03-06,医疗耗材,False,False,0,0
2023-03-06,医疗设备,False,False,0,0
2023-03-06,医药商业,False,False,0,0
2023-03-06,半导体材料,False,False,3,0
2023-03-06,半导体设备,False,False,3,0
2023-03-06,印制电路板,False,False,0,0
2023-03-06,印刷,False,False,0,0
2023-03-06,印刷包装机械,False,False,0,0
2023-03-06,印染,False,False,0,0
2023-03-06,原料药,False,False,0,0
2023-03-06,合成树脂,False,False,0,0
2023-03-06,品牌消费电子,False,False,0,0
2023-03-06,商业地产,True,False,0,-1
2023-03-06,商业物业经营,False,False,0,0
2023-03-06,商用载客车,False,False,3,4
2023-03-06,商用载货车,False,False,0,0
2023-03-06,啤酒,False,False,0,0
2023-03-06,固废治理,False,False,0,0
2023-03-06,国有大型银行,False,False,3,0
2023-03-06,地面兵装,False,False,0,0
2023-03-06,城商行,True,False,3,-1
2023-03-06,基础建设,False,False,0,0
2023-03-06,复合肥,True,False,0,-1
2023-03-06,多元金融,False,False,0,0
2023-03-06,大气治理,False,False,0,0
2023-03-06,家具,False,False,0,0
2023-03-06,家纺,False,False,0,5
2023-03-06,小家电,False,False,0,0
2023-03-06,小家电Ⅲ,False,False,0,0
2023-03-06,工控设备,False,False,0,0
2023-03-06,工程咨询服务,False,False,0,0
2023-03-06,工程机械,False,False,0,0
2023-03-06,广告营销,False,False,0,0
2023-03-06,建筑装饰,True,False,3,-1
2023-03-06,彩电,False,False,0,4
2023-03-06,影视院线,False,False,0,0
2023-03-06,房地产服务,True,False,0,-1
2023-03-06,房屋建设,False,False,3,0
2023-03-06,改性塑料,False,False,0,0
2023-03-06,教育,False,False,4,0
2023-03-06,数字媒体,False,False,0,0
2023-03-06,文娱用品,False,False,0,0
2023-03-06,新能源发电,False,False,0,0
2023-03-06,旅游综合,False,True,-1,0
2023-03-06,旅游零售,True,False,3,-1
2023-03-06,无机盐,False,False,0,0
2023-03-06,普钢,False,False,0,0
2023-03-06,有机硅,False,False,0,0
2023-03-06,有线电视网络,False,False,0,0
2023-03-06,服装,False,False,0,0
2023-03-06,机器人,False,False,0,0
2023-03-06,机场,False,False,3,0
2023-03-06,机床工具,False,False,0,0
2023-03-06,林业,False,False,0,0
2023-03-06,果蔬加工,False,False,5,0
2023-03-06,棉纺,True,False,0,-1
2023-03-06,楼宇设备,False,False,0,0
2023-03-06,民爆用品,False,False,0,0
2023-03-06,氟化工,False,False,0,0
2023-03-06,氨纶,True,False,0,-1
2023-03-06,氮肥,False,False,0,0
2023-03-06,氯碱,False,False,0,0
2023-03-06,水产养殖,False,True,-1,0
2023-03-06,水务及水治理,False,False,0,0
2023-03-06,水泥,False,False,0,0
2023-03-06,水电,False,False,0,0
2023-03-06,汽车服务,False,False,0,0
2023-03-06,汽车服务Ⅲ,False,False,0,0
2023-03-06,汽车零部件,False,False,0,0
2023-03-06,油品石化贸易,False,False,0,0
2023-03-06,油服工程,False,False,0,0
2023-03-06,油气开采,False,False,0,0
2023-03-06,海洋捕捞,False,True,-1,0
2023-03-06,涂料油墨,False,False,0,0
2023-03-06,消费电子零部件及组装,False,False,0,0
2023-03-06,涤纶,False,False,0,0
2023-03-06,港口,False,False,0,0
2023-03-06,游戏,False,False,5,0
2023-03-06,激光设备,False,False,0,0
2023-03-06,火电,False,False,0,0
2023-03-06,炭黑,False,False,0,3
2023-03-06,热力,False,False,0,0
2023-03-06,焦炭加工,True,False,0,-1
2023-03-06,煤炭开采,False,False,0,0
2023-03-06,燃气,False,False,0,0
2023-03-06,燃气Ⅲ,False,False,0,0
2023-03-06,物流,False,False,0,0
2023-03-06,特钢,False,False,0,0
2023-03-06,环保设备,False,False,0,0
2023-03-06,玻璃玻纤,False,False,0,0
2023-03-06,瓷砖地板,True,False,5,-1
2023-03-06,电子化学品,False,False,0,0
2023-03-06,电机,False,False,0,0
2023-03-06,电气自控设备,False,False,0,0
2023-03-06,电池,False,False,0,0
2023-03-06,电能综合服务,False,False,0,0
2023-03-06,畜禽养殖,False,False,0,0
2023-03-06,疫苗,False,False,0,0
2023-03-06,白酒,False,False,0,0
2023-03-06,百货零售,False,False,0,0
2023-03-06,石油加工,False,False,0,0
2023-03-06,磁性材料,False,False,0,0
2023-03-06,磨具磨料,False,False,0,0
2023-03-06,磷肥及磷化工,False,False,0,0
2023-03-06,种子生产,False,True,-1,0
2023-03-06,稀土,True,False,5,-1
2023-03-06,空调,True,False,4,-1
2023-03-06,管材,False,False,0,0
2023-03-06,粘胶,False,False,5,4
2023-03-06,粮油加工,False,False,3,0
2023-03-06,粮食种植,False,True,-1,0
2023-03-06,纯碱,False,False,5,0
2023-03-06,纺织化学用品,False,False,0,0
2023-03-06,纺织服装设备,False,False,0,0
2023-03-06,线缆部件及其他,False,False,0,0
2023-03-06,综合,False,False,0,0
2023-03-06,综合环境治理,False,False,0,0
2023-03-06,耐火材料,True,False,0,-1
2023-03-06,聚氨酯,False,False,0,0
2023-03-06,肉制品,False,False,0,0
2023-03-06,股份制银行,True,False,5,-1
2023-03-06,能源及重型设备,False,False,0,0
2023-03-06,能源金属,False,False,0,0
2023-03-06,膜材料,False,False,0,0
2023-03-06,自然景点,False,True,-1,0
2023-03-06,航天装备,False,False,0,0
2023-03-06,航海装备,False,False,0,0
2023-03-06,航空装备,False,False,0,0
2023-03-06,航空运输,False,False,0,0
2023-03-06,航运,False,False,0,0
2023-03-06,血液制品,False,False,0,4
2023-03-06,被动元件,False,False,0,0
2023-03-06,装饰园林,False,False,0,0
2023-03-06,计算机设备,False,False,0,0
2023-03-06,证券,False,False,0,0
2023-03-06,调味发酵品,False,False,0,0
2023-03-06,贵金属,False,False,3,4
2023-03-06,贵金属Ⅲ,False,True,-1,0
2023-03-06,贸易,False,False,0,0
2023-03-06,轨交设备,False,False,0,0
2023-03-06,软件开发,False,False,0,0
2023-03-06,软饮料,False,False,0,0
2023-03-06,辅料,True,False,0,-1
2023-03-06,输变电设备,False,False,0,0
2023-03-06,通信服务,False,False,0,0
2023-03-06,通信服务Ⅲ,False,False,5,0
2023-03-06,通信线缆及配套,False,False,0,0
2023-03-06,通信终端及配件,False,False,0,0
2023-03-06,通信网络设备及器件,False,False,0,0
2023-03-06,造纸,False,False,0,0
2023-03-06,酒店,False,True,-1,0
2023-03-06,金属制品,False,False,0,0
2023-03-06,钛白粉,False,False,5,3
2023-03-06,钾肥,False,False,0,0
2023-03-06,铁路运输,False,False,5,0
2023-03-06,铅锌,False,False,0,0
2023-03-06,铜,False,False,0,0
2023-03-06,铝,False,False,0,0
2023-03-06,集成电路制造,False,True,-1,0
2023-03-06,集成电路封测,False,False,3,4
2023-03-06,集成电路设计,False,False,0,0
2023-03-06,非金属材料,False,False,0,0
2023-03-06,非金属材料Ⅲ,False,False,0,0
2023-03-06,面板,False,False,0,0
2023-03-06,鞋帽及其他,False,False,0,0
2023-03-06,风电设备,False,False,0,0
2023-03-06,食品及饲料添加剂,False,False,0,0
2023-03-06,餐饮,False,True,-1,0
2023-03-06,饰品,False,False,0,0
2023-03-06,饲料,False,False,0,0
2023-03-06,高速公路,False,False,4,0
2023-03-07,IT服务,False,False,0,0
2023-03-07,LED,False,False,0,0
2023-03-07,专业工程,False,False,0,0
2023-03-07,专业服务,False,False,0,0
2023-03-07,专业连锁,False,False,0,0
2023-03-07,个护用品,False,False,0,0
2023-03-07,中药,False,False,0,0
2023-03-07,乘用车,True,False,0,-1
2023-03-07,乳品,True,False,0,-1
2023-03-07,互联网电商,False,False,0,0
2023-03-07,产业地产,True,False,0,-1
2023-03-07,人工景点,True,False,0,-1
2023-03-07,仪器仪表,False,False,0,0
2023-03-07,休闲食品,True,False,0,-1
2023-03-07,住宅开发,False,False,0,0
2023-03-07,体外诊断,False,False,0,0
2023-03-07,体育,True,False,4,-1
2023-03-07,保险,False,False,6,1
2023-03-07,光伏设备,False,False,0,0
2023-03-07,光学元件,True,False,0,-1
2023-03-07,公交,True,False,0,-1
2023-03-07,其他专用设备,False,False,0,0
2023-03-07,其他交运设备,False,False,0,0
2023-03-07,其他传媒,False,False,0,0
2023-03-07,其他农产品加工,False,False,0,0
2023-03-07,其他化学制品,False,False,0,0
2023-03-07,其他化学原料,False,False,0,0
2023-03-07,其他医疗服务,False,False,0,0
2023-03-07,其他塑料制品,True,False,0,-1
2023-03-07,其他家用轻工,False,False,0,0
2023-03-07,其他小金属,False,False,0,0
2023-03-07,其他建材,False,False,0,0
2023-03-07,其他橡胶制品,False,False,0,0
2023-03-07,其他生物制品,False,False,0,0
2023-03-07,其他电子,False,False,0,0
2023-03-07,其他电源设备,False,False,0,0
2023-03-07,其他白色家电,False,False,0,0
2023-03-07,其他种植业,False,False,0,0
2023-03-07,其他纤维,True,False,0,-1
2023-03-07,其他纺织,True,False,0,-1
2023-03-07,其他自动化设备,False,False,0,0
2023-03-07,其他通信设备,False,False,6,0
2023-03-07,其他通用设备,False,False,0,0
2023-03-07,其他酒类,True,False,0,-1
2023-03-07,其他金属新材料,False,False,0,0
2023-03-07,其他食品,True,False,0,-1
2023-03-07,其他黑色家电,False,False,6,0
2023-03-07,军工电子,False,False,0,0
2023-03-07,农业综合,True,False,0,-1
2023-03-07,农商行,False,False,0,1
2023-03-07,农用机械,False,False,0,0
2023-03-07,农药,False,False,0,0
2023-03-07,冰洗,True,False,0,-1
2023-03-07,冶钢原料,False,False,0,1
2023-03-07,出版,False,False,6,0
2023-03-07,分立器件,False,False,4,5
2023-03-07,制冷空调设备,True,False,0,-1
2023-03-07,动物保健,True,False,0,-1
2023-03-07,包装,False,False,0,0
2023-03-07,化妆品,False,False,0,0
2023-03-07,化学制剂,False,False,0,0
2023-03-07,化学制药,False,False,0,6
2023-03-07,医疗研发外包,False,False,0,0
2023-03-07,医疗美容,True,False,0,-1
2023-03-07,医疗耗材,False,False,0,0
2023-03-07,医疗设备,False,False,0,0
2023-03-07,医药商业,False,False,0,0
2023-03-07,半导体材料,True,False,4,-1
2023-03-07,半导体设备,False,False,4,0
2023-03-07,印制电路板,True,False,0,-1
2023-03-07,印刷,False,False,0,0
2023-03-07,印刷包装机械,False,False,0,0
2023-03-07,印染,True,False,0,-1
2023-03-07,原料药,False,False,0,0
2023-03-07,合成树脂,True,False,0,-1
2023-03-07,品牌消费电子,False,False,0,0
2023-03-07,商业地产,True,False,0,-1
2023-03-07,商业物业经营,False,False,0,0
2023-03-07,商用载客车,False,False,4,5
2023-03-07,商用载货车,False,False,0,0
2023-03-07,啤酒,False,False,0,0
2023-03-07,固废治理,False,False,0,0
2023-03-07,国有大型银行,False,True,-1,0
2023-03-07,地面兵装,False,False,0,0
2023-03-07,城商行,False,False,4,1
2023-03-07,基础建设,False,False,0,0
2023-03-07,复合肥,False,False,0,1
2023-03-07,多元金融,False,False,0,0
2023-03-07,大气治理,True,False,0,-1
2023-03-07,家具,False,False,0,0
2023-03-07,家纺,False,False,0,6
2023-03-07,小家电,False,False,0,0
2023-03-07,小家电Ⅲ,False,False,0,0
2023-03-07,工控设备,False,False,0,0
2023-03-07,工程咨询服务,False,False,0,0
2023-03-07,工程机械,False,False,0,0
2023-03-07,广告营销,False,False,0,0
2023-03-07,建筑装饰,False,True,-1,1
2023-03-07,彩电,True,False,0,-1
2023-03-07,影视院线,False,False,0,0
2023-03-07,房地产服务,True,False,0,-1
2023-03-07,房屋建设,True,False,4,-1
2023-03-07,改性塑料,False,False,0,0
2023-03-07,教育,True,False,5,-1
2023-03-07,数字媒体,False,False,0,0
2023-03-07,文娱用品,True,False,0,-1
2023-03-07,新能源发电,False,False,0,0
2023-03-07,旅游综合,False,False,1,0
2023-03-07,旅游零售,True,False,4,-1
2023-03-07,无机盐,False,False,0,0
2023-03-07,普钢,False,False,0,0
2023-03-07,有机硅,True,False,0,-1
2023-03-07,有线电视网络,True,False,0,-1
2023-03-07,服装,False,False,0,0
2023-03-07,机器人,False,False,0,0
2023-03-07,机场,True,False,4,-1
2023-03-07,机床工具,True,False,0,-1
2023-03-07,林业,True,False,0,-1
2023-03-07,果蔬加工,True,False,6,-1
2023-03-07,棉纺,True,False,0,-1
2023-03-07,楼宇设备,True,False,0,-1
2023-03-07,民爆用品,True,False,0,-1
2023-03-07,氟化工,True,False,0,-1
2023-03-07,氨纶,True,False,0,-1
2023-03-07,氮肥,True,False,0,-1
2023-03-07,氯碱,True,False,0,-1
2023-03-07,水产养殖,True,False,1,-1
2023-03-07,水务及水治理,False,False,0,0
2023-03-07,水泥,False,False,0,0
2023-03-07,水电,False,False,0,0
2023-03-07,汽车服务,False,False,0,0
2023-03-07,汽车服务Ⅲ,False,False,0,0
2023-03-07,汽车零部件,False,False,0,0
2023-03-07,油品石化贸易,False,False,0,0
2023-03-07,油服工程,False,False,0,0
2023-03-07,油气开采,False,False,0,0
2023-03-07,海洋捕捞,True,False,1,-1
2023-03-07,涂料油墨,False,False,0,0
2023-03-07,消费电子零部件及组装,False,False,0,0
2023-03-07,涤纶,True,False,0,-1
2023-03-07,港口,False,False,0,0
2023-03-07,游戏,False,False,6,0
2023-03-07,激光设备,True,False,0,-1
2023-03-07,火电,False,False,0,0
2023-03-07,炭黑,False,False,0,4
2023-03-07,热力,False,False,0,0
2023-03-07,焦炭加工,False,False,0,1
2023-03-07,煤炭开采,False,False,0,0
2023-03-07,燃气,False,False,0,0
2023-03-07,燃气Ⅲ,False,False,0,0
2023-03-07,物流,False,False,0,0
2023-03-07,特钢,True,False,0,-1
2023-03-07,环保设备,True,False,0,-1
2023-03-07,玻璃玻纤,True,False,0,-1
2023-03-07,瓷砖地板,True,False,6,-1
2023-03-07,电子化学品,False,False,0,0
2023-03-07,电机,False,False,0,0
2023-03-07,电气自控设备,False,False,0,0
2023-03-07,电池,False,False,0,0
2023-03-07,电能综合服务,False,False,0,0
2023-03-07,畜禽养殖,False,False,0,0
2023-03-07,疫苗,True,False,0,-1
2023-03-07,白酒,False,False,0,0
2023-03-07,百货零售,False,False,0,0
2023-03-07,石油加工,False,False,0,0
2023-03-07,磁性材料,True,False,0,-1
2023-03-07,磨具磨料,True,False,0,-1
2023-03-07,磷肥及磷化工,False,False,0,0
2023-03-07,种子生产,True,False,1,-1
2023-03-07,稀土,True,False,6,-1
2023-03-07,空调,True,False,5,-1
2023-03-07,管材,False,False,0,0
2023-03-07,粘胶,True,False,6,-1
2023-03-07,粮油加工,True,False,4,-1
2023-03-07,粮食种植,True,False,1,-1
2023-03-07,纯碱,True,False,6,-1
2023-03-07,纺织化学用品,False,False,0,0
2023-03-07,纺织服装设备,False,False,0,0
2023-03-07,线缆部件及其他,False,False,0,0
2023-03-07,综合,False,False,0,0
2023-03-07,综合环境治理,False,False,0,0
2023-03-07,耐火材料,False,False,0,1
2023-03-07,聚氨酯,True,False,0,-1
2023-03-07,肉制品,False,False,0,0
2023-03-07,股份制银行,False,False,6,1
2023-03-07,能源及重型设备,False,False,0,0
2023-03-07,能源金属,True,False,0,-1
2023-03-07,膜材料,True,False,0,-1
2023-03-07,自然景点,False,False,1,0
2023-03-07,航天装备,True,False,0,-1
2023-03-07,航海装备,False,False,0,0
2023-03-07,航空装备,False,False,0,0
2023-03-07,航空运输,False,False,0,0
2023-03-07,航运,False,False,0,0
2023-03-07,血液制品,True,False,0,-1
2023-03-07,被动元件,False,False,0,0
2023-03-07,装饰园林,False,False,0,0
2023-03-07,计算机设备,False,False,0,0
2023-03-07,证券,False,False,0,0
2023-03-07,调味发酵品,True,False,0,-1
2023-03-07,贵金属,False,False,4,5
2023-03-07,贵金属Ⅲ,False,False,1,0
2023-03-07,贸易,False,False,0,0
2023-03-07,轨交设备,False,False,0,0
2023-03-07,软件开发,False,False,0,0
2023-03-07,软饮料,True,False,0,-1
2023-03-07,辅料,True,False,0,-1
2023-03-07,输变电设备,False,False,0,0
2023-03-07,通信服务,True,False,0,-1
2023-03-07,通信服务Ⅲ,True,False,6,-1
2023-03-07,通信线缆及配套,True,False,0,-1
2023-03-07,通信终端及配件,True,False,0,-1
2023-03-07,通信网络设备及器件,False,False,0,0
2023-03-07,造纸,False,False,0,0
2023-03-07,酒店,True,False,1,-1
2023-03-07,金属制品,False,False,0,0
2023-03-07,钛白粉,True,False,6,-1
2023-03-07,钾肥,False,False,0,0
2023-03-07,铁路运输,False,False,6,0
2023-03-07,铅锌,False,False,0,0
2023-03-07,铜,False,False,0,0
2023-03-07,铝,False,False,0,0
2023-03-07,集成电路制造,True,False,1,-1
2023-03-07,集成电路封测,True,False,4,-1
2023-03-07,集成电路设计,False,False,0,0
2023-03-07,非金属材料,False,False,0,0
2023-03-07,非金属材料Ⅲ,True,False,0,-1
2023-03-07,面板,False,False,0,0
2023-03-07,鞋帽及其他,False,False,0,0
2023-03-07,风电设备,False,False,0,0
2023-03-07,食品及饲料添加剂,False,False,0,0
2023-03-07,餐饮,False,False,1,0
2023-03-07,饰品,False,False,0,0
2023-03-07,饲料,False,False,0,0
2023-03-07,高速公路,True,False,5,-1
2023-03-08,IT服务,False,False,0,0
2023-03-08,LED,False,False,0,0
2023-03-08,专业工程,False,False,0,0
2023-03-08,专业服务,False,False,0,0
2023-03-08,专业连锁,False,False,0,0
2023-03-08,个护用品,False,False,0,0
2023-03-08,中药,False,False,0,0
2023-03-08,乘用车,False,False,0,1
2023-03-08,乳品,False,False,0,1
2023-03-08,互联网电商,False,False,0,0
2023-03-08,产业地产,False,False,0,1
2023-03-08,人工景点,False,False,0,1
2023-03-08,仪器仪表,False,False,0,0
2023-03-08,休闲食品,False,False,0,1
2023-03-08,住宅开发,False,False,0,0
2023-03-08,体外诊断,False,False,0,0
2023-03-08,体育,False,False,5,1
2023-03-08,保险,True,False,7,-1
2023-03-08,光伏设备,False,False,0,0
2023-03-08,光学元件,False,False,0,1
2023-03-08,公交,False,False,0,1
2023-03-08,其他专用设备,False,False,0,0
2023-03-08,其他交运设备,False,False,0,0
2023-03-08,其他传媒,False,False,0,0
2023-03-08,其他农产品加工,False,False,0,0
2023-03-08,其他化学制品,False,False,0,0
2023-03-08,其他化学原料,False,False,0,0
2023-03-08,其他医疗服务,False,False,0,0
2023-03-08,其他塑料制品,False,False,0,1
2023-03-08,其他家用轻工,False,False,0,0
2023-03-08,其他小金属,False,False,0,0
2023-03-08,其他建材,False,False,0,0
2023-03-08,其他橡胶制品,False,False,0,0
2023-03-08,其他生物制品,False,False,0,0
2023-03-08,其他电子,False,False,0,0
2023-03-08,其他电源设备,False,False,0,0
2023-03-08,其他白色家电,False,False,0,0
2023-03-08,其他种植业,False,False,0,0
2023-03-08,其他纤维,False,False,0,1
2023-03-08,其他纺织,False,False,0,1
2023-03-08,其他自动化设备,False,False,0,0
2023-03-08,其他通信设备,False,False,7,0
2023-03-08,其他通用设备,False,False,0,0
2023-03-08,其他酒类,False,False,0,1
2023-03-08,其他金属新材料,False,False,0,0
2023-03-08,其他食品,False,False,0,1
2023-03-08,其他黑色家电,False,False,7,0
2023-03-08,军工电子,False,False,0,0
2023-03-08,农业综合,False,True,-1,1
2023-03-08,农商行,False,False,0,2
2023-03-08,农用机械,False,False,0,0
2023-03-08,农药,False,False,0,0
2023-03-08,冰洗,False,False,0,1
2023-03-08,冶钢原料,False,False,0,2
2023-03-08,出版,False,False,7,0
2023-03-08,分立器件,False,False,5,6
2023-03-08,制冷空调设备,False,False,0,1
2023-03-08,动物保健,False,False,0,1
2023-03-08,包装,False,False,0,0
2023-03-08,化妆品,False,False,0,0
2023-03-08,化学制剂,False,False,0,0
2023-03-08,化学制药,False,False,0,7
2023-03-08,医疗研发外包,False,False,0,0
2023-03-08,医疗美容,False,False,0,1
2023-03-08,医疗耗材,False,False,0,0
2023-03-08,医疗设备,False,False,0,0
2023-03-08,医药商业,False,False,0,0
2023-03-08,半导体材料,False,True,-1,1
2023-03-08,半导体设备,False,False,5,0
2023-03-08,印制电路板,False,False,0,1
2023-03-08,印刷,False,False,0,0
2023-03-08,印刷包装机械,False,False,0,0
2023-03-08,印染,False,True,-1,1
2023-03-08,原料药,False,False,0,0
2023-03-08,合成树脂,False,False,0,1
2023-03-08,品牌消费电子,False,False,0,0
2023-03-08,商业地产,False,False,0,1
2023-03-08,商业物业经营,False,False,0,0
2023-03-08,商用载客车,False,False,5,6
2023-03-08,商用载货车,False,False,0,0
2023-03-08,啤酒,False,False,0,0
2023-03-08,固废治理,False,False,0,0
2023-03-08,国有大型银行,False,False,1,0
2023-03-08,地面兵装,False,True,-1,0
2023-03-08,城商行,False,False,5,2
2023-03-08,基础建设,False,False,0,0
2023-03-08,复合肥,False,False,0,2
2023-03-08,多元金融,False,False,0,0
2023-03-08,大气治理,False,False,0,1
2023-03-08,家具,False,False,0,0
2023-03-08,家纺,False,False,0,7
2023-03-08,小家电,False,True,-1,0
2023-03-08,小家电Ⅲ,False,False,0,0
2023-03-08,工控设备,False,False,0,0
2023-03-08,工程咨询服务,False,False,0,0
2023-03-08,工程机械,False,False,0,0
2023-03-08,广告营销,False,False,0,0
2023-03-08,建筑装饰,False,True,-1,2
2023-03-08,彩电,False,True,-1,1
2023-03-08,影视院线,False,True,-1,0
2023-03-08,房地产服务,False,False,0,1
2023-03-08,房屋建设,False,False,5,1
2023-03-08,改性塑料,False,False,0,0
2023-03-08,教育,False,False,6,1
2023-03-08,数字媒体,False,False,0,0
2023-03-08,文娱用品,False,False,0,1
2023-03-08,新能源发电,False,False,0,0
2023-03-08,旅游综合,False,False,2,0
2023-03-08,旅游零售,True,False,5,-1
2023-03-08,无机盐,False,False,0,0
2023-03-08,普钢,False,False,0,0
2023-03-08,有机硅,False,False,0,1
2023-03-08,有线电视网络,False,True,-1,1
2023-03-08,服装,False,False,0,0
2023-03-08,机器人,False,False,0,0
2023-03-08,机场,False,True,-1,1
2023-03-08,机床工具,False,False,0,1
2023-03-08,林业,False,True,-1,1
2023-03-08,果蔬加工,False,False,7,1
2023-03-08,棉纺,False,False,0,1
2023-03-08,楼宇设备,False,False,0,1
2023-03-08,民爆用品,False,False,0,1
2023-03-08,氟化工,False,False,0,1
2023-03-08,氨纶,False,True,-1,1
2023-03-08,氮肥,False,False,0,1
2023-03-08,氯碱,False,False,0,1
2023-03-08,水产养殖,False,False,2,1
2023-03-08,水务及水治理,False,False,0,0
2023-03-08,水泥,False,False,0,0
2023-03-08,水电,False,False,0,0
2023-03-08,汽车服务,False,False,0,0
2023-03-08,汽车服务Ⅲ,False,False,0,0
2023-03-08,汽车零部件,False,False,0,0
2023-03-08,油品石化贸易,False,False,0,0
2023-03-08,油服工程,False,False,0,0
2023-03-08,油气开采,True,False,0,-1
2023-03-08,海洋捕捞,True,False,2,-1
2023-03-08,涂料油墨,False,False,0,0
2023-03-08,消费电子零部件及组装,False,False,0,0
2023-03-08,涤纶,False,False,0,1
2023-03-08,港口,False,False,0,0
2023-03-08,游戏,False,False,7,0
2023-03-08,激光设备,False,False,0,1
2023-03-08,火电,False,False,0,0
2023-03-08,炭黑,False,False,0,5
2023-03-08,热力,False,False,0,0
2023-03-08,焦炭加工,False,False,0,2
2023-03-08,煤炭开采,False,False,0,0
2023-03-08,燃气,False,False,0,0
2023-03-08,燃气Ⅲ,False,False,0,0
2023-03-08,物流,False,False,0,0
2023-03-08,特钢,False,False,0,1
2023-03-08,环保设备,False,False,0,1
2023-03-08,玻璃玻纤,False,False,0,1
2023-03-08,瓷砖地板,False,False,7,1
2023-03-08,电子化学品,False,False,0,0
2023-03-08,电机,False,False,0,0
