代码,总股本
300799,102060000.0
300797,255010000.0
300792,238674523.0
300789,83428306.0
300788,190151515.0
300772,542256273.0
300767,247227908.0
300762,628014412.0
300761,459802501.0
300739,294666704.0
300727,126880000.0
300726,411839845.0
300718,298010549.0
300716,160020000.0
300715,384909628.0
300696,293156493.0
300695,70929872.0
300688,163813464.0
300685,398156535.0
300682,1060812213.0
300658,278371421.0
300653,180000000.0
300635,136322000.0
300631,122642024.0
300611,211074680.0
300607,426315966.0
300596,229619667.0
300580,200016457.0
300572,228988812.0
300565,208000000.0
300553,62400000.0
300542,300056059.0
300535,104582644.0
300532,307034301.0
300527,963234963.0
300526,204248968.0
300515,205821500.0
300509,296400000.0
300486,406509381.0
300477,1072018687.0
300471,385999052.0
300469,205135376.0
300463,612469590.0
300462,188265025.0
300460,279004251.0
300458,630016738.0
300451,1549335292.0
300447,312328375.0
300446,202620000.0
300441,657189708.0
300436,159267000.0
300434,401743872.0
300419,367753770.0
300417,136190823.0
300414,326019466.0
300409,581311630.0
300396,275244700.0
300393,1089627358.0
300389,359994173.0
300385,333145932.0
300368,531943475.0
300366,607576150.0
300360,504387126.0
300358,575052984.0
300351,383641857.0
300349,429054325.0
300341,513393236.0
300339,796410841.0
300326,717026333.0
300316,1307828097.0
300315,2757484192.0
300313,312977396.0
300310,881658531.0
300304,871554818.0
300299,691229485.0
300285,1003810338.0
300284,1262827774.0
300279,448941998.0
300272,577171949.0
300243,232325005.0
300240,368581532.0
300234,511424086.0
300229,714786173.0
300196,408715607.0
300190,781588507.0
300181,608624848.0
300172,676710000.0
300166,1152381437.0
300162,349510030.0
300154,455296000.0
300142,1605253184.0
300115,1201027716.0
300112,285801270.0
300106,211332310.0
300077,595656000.0
300065,693899186.0
300041,430888395.0
300026,3004154837.0
300024,1550211950.0
300021,862298764.0
300019,391090200.0
003039,617518730.0
003017,60000000.0
003015,281066667.0
003012,1173000000.0
003006,430330300.0
002982,101880000.0
002979,309100000.0
002942,156000000.0
002940,95946819.0
002892,315013532.0
002882,432900000.0
002866,289522256.0
002825,244660327.0
002790,418011500.0
002788,388516736.0
002746,860538727.0
002732,157350000.0
002714,5322167365.0
002696,349386910.0
002682,562368594.0
002674,291862944.0
002648,2406407230.0
002645,581951198.0
002508,949024050.0
002463,1896658772.0
002461,2213328480.0
002429,4526940607.0
002416,1239281806.0
002301,733217683.0
002294,1114816535.0
002273,1390632221.0
002208,803291894.0
002166,730684825.0
002155,1202039474.0
002087,816794335.0
002083,822168330.0
002064,4962543897.0
002032,808654476.0
002026,444818431.0
002025,452662256.0
002010,2802649508.0
002009,379299434.0
002008,1052070438.0
001331,120000000.0
001322,965612800.0
001268,107933334.0
001219,115375000.0
001215,86672536.0
001212,117871000.0
000862,706118997.0
000838,1100462170.0
000809,824791293.0
000778,3990058776.0
000751,1409869279.0
000707,464145765.0
000610,236747901.0
000419,543582655.0
000100,14030642421.0
688800,113157052.0
688700,147200000.0
688516,106374608.0
688426,93161111.0
688387,3418750000.0
688337,121309554.0
688261,67376367.0
688196,120000000.0
688139,317071758.0
688122,464046069.0
688116,232229423.0
688112,106666700.0
688103,95390000.0
600566,894361479.0
301328,73262396.0
301273,71641792.0
301220,80800000.0
301209,80000000.0
301107,73400000.0
301095,200000000.0
301063,84240000.0
300963,156000000.0
300937,95666682.0
300929,132132956.0
300913,183750000.0
300780,146670000.0
300733,172123019.0
300494,271665598.0
300435,380633100.0
300343,1138483590.0
300073,506500774.0
300068,864870893.0
002988,232770414.0
002822,713633767.0
002738,457936569.0
002318,977170720.0
001308,523233750.0
000958,5383418520.0
000829,1025100438.0
605028,160000000.0
603663,302270027.0
603337,486138556.0
603298,866397273.0
603086,310612960.0
601168,2383000000.0
600965,818700955.0
600805,850894494.0
600761,740180802.0
600750,629581958.0
600674,4447711834.0
600511,754502998.0
600436,603317210.0
600251,780997683.0
600176,4003136728.0
301167,80000000.0
301025,400010000.0
300958,142656479.0
300901,240000000.0
300774,408763660.0
300697,332800000.0
300639,439516016.0
300638,623350660.0
300507,791528907.0
300401,551007557.0
300296,2542901478.0
002443,520535520.0
002028,769478732.0
000417,779884200.0
688697,326666700.0
688677,86980000.0
688579,400010000.0
688513,120090000.0
688313,458802328.0
688289,588459803.0
688270,109210000.0
688005,450883265.0
605133,162189000.0
605086,128000000.0
603668,436164726.0
603191,333167407.0
603129,150077374.0
603000,1105691056.0
601952,1378000000.0
600987,1050818859.0
600941,902767867.0
600785,225631280.0
600722,680319676.0
600714,288176273.0
600528,2221551588.0
600403,2390812402.0
600111,3633066000.0
301129,74390000.0
300887,287013456.0
300832,786126335.0
300684,280852507.0
300110,1182212982.0
002908,308603933.0
002702,480760000.0
002624,1939968404.0
002478,894348407.0
002472,777691625.0
002311,1661161061.0
002051,1237408937.0
688295,900000000.0
688138,266800000.0
688120,106666700.0
688114,413110000.0
688063,154844533.0
603889,511746388.0
603568,1694213430.0
603309,293422218.0
601872,8124649337.0
600415,5491274176.0
301085,80000000.0
300620,164081215.0
300583,106922067.0
300453,394027500.0
003036,216000000.0
002783,381730334.0
002462,291707120.0
002444,1143438492.0
002066,231000000.0
002040,483966800.0
000968,967502660.0
688722,224666700.0
688668,85478000.0
688399,58620000.0
605507,558823500.0
603283,190873778.0
600962,262210000.0
300910,150000000.0
002519,1126430898.0
688711,137890668.0
688268,120278240.0
688244,46831303.0
603519,266327839.0
603392,906070705.0
603367,453313000.0
603132,978000000.0
603071,557954442.0
601882,522000000.0
601515,1842917471.0
600330,996565730.0
300193,487272604.0
300007,324387155.0
002832,570707084.0
002722,175485039.0
002597,560917261.0
000902,1304529290.0
873339,
688779,1929206272.0
688187,868907512.0
688061,77106974.0
688031,120842068.0
600519,1256197800.0
301195,87681160.0
300881,100000000.0
300692,423750439.0
300191,320000000.0
003022,1335568000.0
603809,393753724.0
603659,1390903678.0
600233,3440652173.0
600096,1835893241.0
300568,1280818853.0
000404,695995979.0
600481,1870661251.0
600313,1082198663.0
300242,634555224.0
830839,
603938,273303212.0
300438,461291966.0
832662,
603339,309441175.0
603163,80000000.0
002772,407449864.0
002726,1078521230.0
688459,480000000.0
603300,1262609407.0
603083,255581566.0
600854,519458538.0
301363,406660000.0
300262,669766999.0
688073,64916392.0
603185,390452630.0
603052,68800000.0
600860,442265988.0
688409,209053334.0
870199,
688428,264648217.0
873167,
872392,
836414,
835857,
831906,
831641,
688331,354681764.0
601888,1952475544.0
601238,7365337352.0
601186,11503245500.0
601111,9962131821.0
601066,6495671035.0
600876,395674963.0
000756,474627235.0
872808,
838262,
601916,16714696778.0
837663,
834407,
832149,
831087,
430425,
688981,1938463000.0
872351,
836422,
835237,
834770,
834261,
830974,
601598,5255916875.0
600871,13569378551.0
600585,3999702579.0
836807,136410000.0
836957,
836247,
832802,
834950,
833429,
871634,
833781,
833075,
833171,
832110,
430300,
836942,
430478,
832876,
870508,
830879,
430556,
873305,
833914,
831526,
872374,
430718,
603259,2564622950.0
600848,2393912273.0
688236,288428000.0
002821,244661118.0
601728,77629728699.0
300748,707600790.0
601868,32428727636.0
000157,7093066899.0
600660,2002986332.0
000625,4537605432.0
600320,3321997661.0
601866,7932125000.0
600819,747416067.0
000025,392778320.0
603127,226744929.0
600690,6308552654.0
300347,749455550.0
002399,1247201704.0
688180,688530000.0
000869,453460800.0
002948,2746655020.0
688366,137800000.0
600875,2750803431.0
000030,1762733196.0
600698,834410032.0
000761,3475371532.0
300759,656293575.0
600999,5719008149.0
601005,8380475067.0
600026,2736032861.0
600844,822730634.0
601865,1500000000.0
601298,4937699000.0
601068,2559590667.0
601330,756840208.0
600547,1857118809.0
601869,406338314.0
601727,11752268717.0
601828,2876103969.0
600958,5188372011.0
601326,4757559000.0
601919,7635674357.0
600602,1033464671.0
600635,2467304675.0
601811,791903900.0
600663,2444551200.0
600775,671838529.0
600188,2960000000.0
600011,10500000000.0
000016,1596720610.0
601898,9152000400.0
600650,390560075.0
600054,315350000.0
600623,646367722.0
601618,16239000000.0
600818,237957910.0
600604,333524190.0
600190,1779484530.0
000020,181165391.0
601808,2960468000.0
600612,317109630.0
601333,5652237000.0
600618,749839976.0
601880,3363400000.0
600685,438463454.0
000017,302987590.0
601992,3114354625.0
