日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停
2023-03-02,化学制药,0,1,0,0.0,-1.33,275509108214.06,2755.09,0,0,0,1,0,0,0,0,0
2023-03-02,化学原料,0,1,0,0.0,-0.18,118873765600.0,1188.74,0,0,0,1,0,0,0,0,0
2023-03-02,化工合成材料,0,1,0,0.0,-0.91,100886747680.31999,1008.87,0,0,0,1,0,0,0,0,0
2023-03-02,医疗器械,0,2,0,0.0,-2.205,510218961419.95996,5102.19,0,0,0,2,0,0,0,0,0
2023-03-02,医疗服务,0,2,0,0.0,-0.545,468364524856.25,4683.65,0,0,0,2,0,0,0,0,0
2023-03-02,医疗研发外包,0,1,0,0.0,-0.44,247614605551.65,2476.15,0,0,0,1,0,0,0,0,0
2023-03-02,医疗美容,0,1,0,0.0,-1.43,125824157999.99998,1258.24,0,0,0,1,0,0,0,0,0
2023-03-02,医疗设备,0,2,0,0.0,-2.205,510218961419.95996,5102.19,0,0,0,2,0,0,0,0,0
2023-03-02,半导体及元件,2,2,0,50.0,-0.18,685261419207.39,6852.61,0,0,0,2,0,2,0,0,0
2023-03-02,半导体设备,1,0,0,100.0,0.45,124098752968.2,1240.99,0,0,0,0,0,1,0,0,0
2023-03-02,商业地产,0,1,0,0.0,-0.59,116705600584.56,1167.06,0,0,0,1,0,0,0,0,0
2023-03-02,啤酒,1,0,0,100.0,0.52,153994597335.19998,1539.95,0,0,0,0,0,1,0,0,0
2023-03-02,国有大型银行,5,0,1,83.33333333333334,0.59,5739577707919.65,57395.78,0,0,0,0,1,5,0,0,0
2023-03-02,国防军工,2,1,0,66.66666666666666,1.12,349016248566.47,3490.16,0,0,0,1,0,2,0,0,0
2023-03-02,城商行,2,1,0,66.66666666666666,0.3333333333333333,412008092814.08,4120.08,0,0,0,1,0,2,0,0,0
2023-03-02,基础建设,4,1,0,80.0,2.438,670757783005.91,6707.58,0,0,0,1,0,2,1,1,0
2023-03-02,家用轻工,1,0,0,100.0,2.87,100325860546.9,1003.26,0,0,0,0,0,1,0,0,0
2023-03-02,小金属,1,3,0,25.0,-1.675,509530047236.79004,5095.30,0,0,1,2,0,1,0,0,0
2023-03-02,工业金属,1,0,0,100.0,1.0,318570884104.0,3185.71,0,0,0,0,0,1,0,0,0
2023-03-02,工控设备,1,0,0,100.0,3.62,204703027067.0,2047.03,0,0,0,0,0,0,1,0,0
2023-03-02,工程机械,1,0,0,100.0,0.16,163791420279.1,1637.91,0,0,0,0,0,1,0,0,0
2023-03-02,建筑材料,1,0,0,100.0,1.28,167669933599.56,1676.70,0,0,0,0,0,1,0,0,0
2023-03-02,建筑装饰,5,1,0,83.33333333333334,2.436666666666667,917751592457.07,9177.52,0,0,0,1,0,3,1,1,0
2023-03-02,房地产开发,0,3,0,0.0,-1.61,494905385830.95,4949.05,0,0,0,3,0,0,0,0,0
2023-03-02,房屋建设,1,0,0,100.0,2.43,246993809451.15997,2469.94,0,0,0,0,0,1,0,0,0
2023-03-02,新能源发电,2,1,1,50.0,1.0225,577822288611.98,5778.22,0,0,0,1,1,1,1,0,0
2023-03-02,旅游零售,0,1,0,0.0,-0.68,404503320282.88,4045.03,0,0,0,1,0,0,0,0,0
2023-03-02,普钢,1,0,0,100.0,1.66,149824607574.82,1498.25,0,0,0,0,0,1,0,0,0
2023-03-02,有机硅,0,1,0,0.0,-2.89,111139274523.41,1111.39,0,0,0,1,0,0,0,0,0
2023-03-02,机场,1,0,0,100.0,0.14,146571550926.0,1465.72,0,0,0,0,0,1,0,0,0
2023-03-02,机场航运,4,0,0,100.0,1.2650000000000001,599492034774.86,5994.92,0,0,0,0,0,4,0,0,0
2023-03-02,水泥,1,0,0,100.0,1.28,167669933599.56,1676.70,0,0,0,0,0,1,0,0,0
2023-03-02,水电,1,1,0,50.0,0.185,631858722352.2,6318.59,0,0,0,0,1,1,0,0,0
2023-03-02,汽车整车,2,3,0,40.0,-0.514,1496832828256.92,14968.33,0,0,0,3,0,2,0,0,0
2023-03-02,汽车零部件,1,0,0,100.0,0.88,109780084808.18001,1097.80,0,0,0,0,0,1,0,0,0
2023-03-02,油气开采,1,0,0,100.0,3.28,792937955613.28,7929.38,0,0,0,0,0,0,1,0,0
2023-03-02,油气开采及服务,1,0,0,100.0,3.28,792937955613.28,7929.38,0,0,0,0,0,0,1,0,0
2023-03-02,消费电子,1,1,0,50.0,1.2799999999999998,422664394699.20996,4226.64,0,0,0,1,0,0,1,0,0
2023-03-02,消费电子零部件及组装,1,1,0,50.0,1.2799999999999998,422664394699.20996,4226.64,0,0,0,1,0,0,1,0,0
2023-03-02,涤纶,0,1,0,0.0,-0.91,100886747680.31999,1008.87,0,0,0,1,0,0,0,0,0
2023-03-02,港口,1,0,0,100.0,0.56,125268698755.0,1252.69,0,0,0,0,0,1,0,0,0
2023-03-02,港口航运,2,0,0,100.0,1.7550000000000001,305053326266.42004,3050.53,0,0,0,0,0,2,0,0,0
2023-03-02,火电,0,1,0,0.0,-0.96,129980213012.51999,1299.80,0,0,0,1,0,0,0,0,0
2023-03-02,煤炭开采,2,2,0,50.0,-0.24,1044354565297.1001,10443.55,0,0,0,2,0,2,0,0,0
2023-03-02,煤炭开采加工,2,2,0,50.0,-0.24,1044354565297.1001,10443.55,0,0,0,2,0,2,0,0,0
2023-03-02,物流,1,0,0,100.0,0.54,266299009091.19998,2662.99,0,0,0,0,0,1,0,0,0
2023-03-02,特钢,1,0,0,100.0,0.25,103113361593.09,1031.13,0,0,0,0,0,1,0,0,0
2023-03-02,生物制品,0,3,0,0.0,-0.9766666666666667,450260100125.8,4502.60,0,0,0,3,0,0,0,0,0
2023-03-02,电力,3,3,1,42.857142857142854,0.5000000000000001,1339661223976.7,13396.61,0,0,0,2,2,2,1,0,0
2023-03-02,电力设备,2,10,0,16.666666666666664,-1.6541666666666666,2746654438190.51,27466.54,0,0,0,10,0,2,0,0,0
2023-03-02,电气自控设备,1,0,0,100.0,0.38,176467098895.48,1764.67,0,0,0,0,0,1,0,0,0
2023-03-02,电池,0,3,0,0.0,-2.7099999999999995,1230819033860.55,12308.19,0,0,0,3,0,0,0,0,0
2023-03-02,畜禽养殖,0,2,0,0.0,-0.81,400578265637.35,4005.78,0,0,0,2,0,0,0,0,0
2023-03-02,疫苗,0,2,0,0.0,-0.9950000000000001,255390723376.2,2553.91,0,0,0,2,0,0,0,0,0
2023-03-02,白色家电,2,1,0,66.66666666666666,0.09666666666666664,835546094891.6101,8355.46,0,0,0,1,0,2,0,0,0
2023-03-02,白酒,0,6,0,0.0,-0.6166666666666666,4219219493411.24,42192.19,0,0,0,5,1,0,0,0,0
2023-03-02,石油加工,4,0,0,100.0,1.2125,1828191285104.84,18281.91,0,0,0,0,0,4,0,0,0
2023-03-02,石油加工贸易,4,0,0,100.0,1.2125,1828191285104.84,18281.91,0,0,0,0,0,4,0,0,0
2023-03-02,稀土,0,1,0,0.0,-4.29,101547199501.78,1015.47,0,0,1,0,0,0,0,0,0
2023-03-02,空调,2,0,0,100.0,0.47,589934534073.6101,5899.35,0,0,0,0,0,2,0,0,0
2023-03-02,粮油加工,0,1,0,0.0,-0.32,251290767693.6,2512.91,0,0,0,1,0,0,0,0,0
2023-03-02,美容护理,0,1,0,0.0,-1.43,125824157999.99998,1258.24,0,0,0,1,0,0,0,0,0
2023-03-02,聚氨酯,1,0,0,100.0,3.02,333849258742.58,3338.49,0,0,0,0,0,0,1,0,0
2023-03-02,股份制银行,5,0,2,71.42857142857143,0.48999999999999994,2388492550600.81,23884.93,0,0,0,0,2,5,0,0,0
2023-03-02,能源金属,0,2,0,0.0,-1.455,276443472584.54004,2764.43,0,0,0,2,0,0,0,0,0
2023-03-02,自动化设备,1,0,0,100.0,3.62,204703027067.0,2047.03,0,0,0,0,0,0,1,0,0
2023-03-02,航海装备,1,0,0,100.0,2.72,111497648936.94,1114.98,0,0,0,0,0,1,0,0,0
2023-03-02,航空装备,1,1,0,50.0,0.32,237518599629.52997,2375.19,0,0,0,1,0,1,0,0,0
2023-03-02,航空运输,3,0,0,100.0,1.64,452920483848.86,4529.20,0,0,0,0,0,3,0,0,0
2023-03-02,航运,1,0,0,100.0,2.95,179784627511.42,1797.85,0,0,0,0,0,1,0,0,0
2023-03-02,计算机应用,2,1,0,66.66666666666666,1.07,361311588001.32,3613.12,0,0,0,1,0,2,0,0,0
2023-03-02,计算机设备,0,1,0,0.0,-1.03,368938951886.6,3689.39,0,0,0,1,0,0,0,0,0
2023-03-02,证券,3,6,1,30.0,-0.162,1719976086765.21,17199.76,0,0,0,5,2,3,0,0,0
2023-03-02,调味发酵品,0,1,0,0.0,-0.73,378120837019.19995,3781.21,0,0,0,1,0,0,0,0,0
2023-03-02,轨交设备,1,0,0,100.0,2.59,170471252682.72,1704.71,0,0,0,0,0,1,0,0,0
2023-03-02,软件开发,2,0,0,100.0,1.935,259161446994.7,2591.61,0,0,0,0,0,2,0,0,0
2023-03-02,通信服务,2,1,0,66.66666666666666,0.4833333333333334,2574355174135.79,25743.55,0,0,0,1,0,2,0,0,0
2023-03-02,通信服务Ⅲ,1,1,0,50.0,0.655,763901226639.87,7639.01,0,0,0,1,0,1,0,0,0
2023-03-02,通信网络设备及器件,0,1,0,0.0,-0.97,154349906635.72,1543.50,0,0,0,1,0,0,0,0,0
2023-03-02,通信设备,0,1,0,0.0,-0.97,154349906635.72,1543.50,0,0,0,1,0,0,0,0,0
2023-03-02,钢铁,2,0,0,100.0,0.955,252937969167.91,2529.38,0,0,0,0,0,2,0,0,0
2023-03-02,钾肥,0,1,0,0.0,-1.16,133757423664.64,1337.57,0,0,0,1,0,0,0,0,0
2023-03-02,铁路运输,2,0,0,100.0,0.605,361282987720.47,3612.83,0,0,0,0,0,2,0,0,0
2023-03-02,铜,1,0,0,100.0,1.0,318570884104.0,3185.71,0,0,0,0,0,1,0,0,0
2023-03-02,银行,12,1,3,75.0,0.498125,8540078351334.54,85400.78,0,0,0,1,3,12,0,0,0
2023-03-02,集成电路制造,1,0,0,100.0,0.21,335994931544.58,3359.95,0,0,0,0,0,1,0,0,0
2023-03-02,集成电路设计,0,2,0,0.0,-0.69,225167734694.61,2251.68,0,0,0,2,0,0,0,0,0
2023-03-02,零售,0,1,0,0.0,-0.68,404503320282.88,4045.03,0,0,0,1,0,0,0,0,0
2023-03-02,非汽车交运,1,0,0,100.0,2.59,170471252682.72,1704.71,0,0,0,0,0,1,0,0,0
2023-03-02,非金属材料Ⅲ,0,1,0,0.0,-2.89,111139274523.41,1111.39,0,0,0,1,0,0,0,0,0
2023-03-02,面板,0,0,1,0.0,0.0,161570617270.83002,1615.71,0,0,0,0,1,0,0,0,0
2023-03-02,食品加工制造,1,1,0,50.0,-0.33499999999999996,577383165897.72,5773.83,0,0,0,1,1,0,0,0,0
