日期,板块名称,涨的数量,跌的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-5<-3%,-1<3%,平盘,1<3%,3-5%,5%-涨停,涨停
2023-03-17,航运,9,7,56.25,0.105,328110981217.47,3281.11,0,0,0,6,1,9,0,0,0
2023-03-17,血液制品,4,1,80.0,1.1483333333333334,126281833261.44,1262.82,0,0,0,1,1,3,1,0,0
2023-03-17,被动元件,10,4,71.42857142857143,0.875,188115027749.33002,1881.15,0,0,0,4,0,9,1,0,0
2023-03-17,装饰园林,31,10,75.60975609756098,0.7330232558139534,145513868298.37,1455.14,0,0,0,10,3,26,4,0,0
2023-03-17,计算机设备,73,8,90.12345679012346,3.0329268292682925,1082764812917.1901,10827.65,0,0,0,8,2,41,19,8,4
2023-03-17,证券,49,1,98.0,1.6844,2645162319115.47,26451.62,0,0,0,1,0,46,1,2,0
2023-03-17,调味发酵品,6,8,42.857142857142854,-0.598,515485336608.42,5154.85,0,0,2,6,1,6,0,0,0
2023-03-17,贵金属,3,0,100.0,4.6499999999999995,21341202663.36,213.41,0,0,0,0,0,1,1,1,0
2023-03-17,贵金属Ⅲ,5,3,62.5,1.01,205199872784.63,2052.00,0,0,0,3,0,4,0,0,1
2023-03-17,贸易,11,6,64.70588235294117,0.25352941176470584,104641885196.65,1046.42,0,0,0,6,0,11,0,0,0
2023-03-17,轨交设备,21,8,72.41379310344827,0.8279310344827585,368127731664.33,3681.28,0,0,0,7,2,16,4,0,0
2023-03-17,软件开发,120,8,93.75,3.413720930232558,1900747420753.77,19007.47,0,0,0,7,2,60,32,22,6
2023-03-17,软饮料,3,6,33.33333333333333,-0.5027272727272728,157478475394.28,1574.78,0,0,0,6,2,3,0,0,0
2023-03-17,辅料,3,0,100.0,0.86,16437093994.68,164.37,0,0,0,0,0,3,0,0,0
2023-03-17,输变电设备,28,17,62.22222222222222,0.2571428571428571,436415661228.04,4364.16,0,0,0,15,8,24,2,0,0
2023-03-17,通信服务,24,2,92.3076923076923,2.3981481481481484,212927804014.48,2129.28,0,0,0,2,2,16,3,4,0
2023-03-17,通信服务Ⅲ,7,0,100.0,5.5371428571428565,787717346165.76,7877.17,0,0,0,0,0,2,3,1,1
2023-03-17,通信线缆及配套,9,3,75.0,1.5875000000000001,138907504945.03,1389.08,0,0,0,2,1,7,2,0,0
2023-03-17,通信终端及配件,26,2,92.85714285714286,2.9614285714285713,272647823095.33002,2726.48,0,0,0,2,0,13,10,2,1
2023-03-17,通信网络设备及器件,29,3,90.625,3.6336363636363633,427241713772.46,4272.42,0,0,1,2,3,8,10,7,2
2023-03-17,造纸,18,3,85.71428571428571,1.0976190476190477,167793627344.13,1677.94,0,0,0,3,0,17,1,0,0
2023-03-17,酒店,2,4,33.33333333333333,-1.1516666666666666,99375885195.44,993.76,0,1,1,2,0,2,0,0,0
2023-03-17,金属制品,40,23,63.49206349206349,0.11484375,287542782986.83,2875.43,0,1,3,19,1,38,2,0,0
2023-03-17,钛白粉,2,2,50.0,0.07999999999999999,78671403247.63998,786.71,0,0,0,2,1,2,0,0,0
2023-03-17,钾肥,3,1,75.0,0.6,201819005963.32,2018.19,0,0,0,1,0,3,0,0,0
2023-03-17,铁路运输,7,0,100.0,1.0214285714285716,423503828121.61,4235.04,0,0,0,0,0,7,0,0,0
2023-03-17,铅锌,11,3,78.57142857142857,0.714,183062115426.63,1830.62,0,1,0,2,1,9,2,0,0
2023-03-17,铜,12,3,80.0,0.530625,181231465942.82,1812.31,0,0,0,3,1,12,0,0,0
2023-03-17,铝,20,12,62.5,0.48281250000000003,359107689561.14996,3591.08,0,0,0,12,0,19,1,0,0
2023-03-17,集成电路制造,3,0,100.0,3.5233333333333334,193451723768.91,1934.52,0,0,0,0,0,1,1,1,0
2023-03-17,集成电路封测,8,3,72.72727272727273,1.81,186019228136.52,1860.19,0,0,0,3,0,5,3,0,0
2023-03-17,集成电路设计,55,10,84.61538461538461,2.52910447761194,1549805395545.31,15498.05,0,0,2,8,2,34,12,6,3
2023-03-17,非金属材料,5,3,62.5,0.19125,29135381589.97,291.35,0,0,0,3,0,4,1,0,0
2023-03-17,非金属材料Ⅲ,5,2,71.42857142857143,0.09714285714285718,131361632576.77,1313.62,0,0,1,1,1,3,1,0,0
2023-03-17,面板,34,7,82.92682926829268,1.6320930232558142,509009007585.25,5090.09,0,0,1,6,2,27,3,4,0
2023-03-17,鞋帽及其他,12,5,70.58823529411765,1.3035294117647058,53034060750.6,530.34,0,0,2,3,1,9,1,0,0
2023-03-17,风电设备,9,12,42.857142857142854,-0.6091304347826086,289049956142.97,2890.50,0,1,1,10,3,8,0,0,0
2023-03-17,食品及饲料添加剂,10,9,52.63157894736842,-0.15299999999999997,159350634165.98,1593.51,0,0,1,8,1,10,0,0,0
2023-03-17,餐饮,2,1,66.66666666666666,0.033333333333333326,21212915821.89,212.13,0,0,0,1,0,2,0,0,0
2023-03-17,饰品,6,8,42.857142857142854,-0.15125,119510200399.34,1195.10,0,0,0,8,2,6,0,0,0
2023-03-17,饲料,5,12,29.411764705882355,-0.8316666666666667,285682625067.46,2856.83,0,1,0,11,1,5,0,0,0
2023-03-17,高速公路,15,3,83.33333333333334,0.6885,236809762960.54,2368.10,0,0,0,3,2,15,0,0,0
2023-03-20,IT服务,34,92,26.984126984126984,-1.2651181102362206,1259840194035.16,12598.40,1,9,19,63,1,24,6,3,1
2023-03-20,LED,29,10,74.35897435897436,0.9007692307692309,292754599139.13,2927.55,0,0,1,9,0,25,2,2,0
2023-03-20,专业工程,8,26,23.52941176470588,-0.7005882352941175,404134836672.55,4041.35,0,3,3,20,0,5,1,2,0
2023-03-20,专业服务,9,18,33.33333333333333,-0.2749999999999999,177348950170.11002,1773.49,0,0,3,15,1,7,1,0,1
2023-03-20,专业连锁,0,8,0.0,-1.18875,56945012554.119995,569.45,0,0,0,8,0,0,0,0,0
2023-03-20,个护用品,5,7,41.66666666666667,-0.12615384615384612,61733369859.009995,617.33,0,0,1,6,2,3,1,0,0
2023-03-20,中药,6,65,8.450704225352112,-2.352777777777778,1042478176037.36,10424.78,1,1,18,45,1,6,0,0,0
2023-03-20,乘用车,2,7,22.22222222222222,-0.4066666666666666,837587484890.08,8375.87,0,0,0,7,0,2,0,0,0
2023-03-20,乳品,1,17,5.555555555555555,-1.651111111111111,283342587268.51,2833.43,0,0,3,14,0,1,0,0,0
2023-03-20,互联网电商,10,8,55.55555555555556,2.3055555555555554,140619760886.76,1406.20,0,0,0,8,0,5,1,4,0
2023-03-20,产业地产,6,4,60.0,1.9420000000000002,96281297561.38,962.81,0,0,0,4,0,3,1,1,1
2023-03-20,人工景点,2,3,40.0,-0.852,53336983101.590004,533.37,0,0,0,3,0,2,0,0,0
2023-03-20,仪器仪表,24,23,51.06382978723404,0.14428571428571432,218497245359.26,2184.97,0,2,1,19,5,18,2,2,0
2023-03-20,休闲食品,3,18,14.285714285714285,-1.869047619047619,212333282213.64,2123.33,0,2,3,13,0,3,0,0,0
2023-03-20,住宅开发,9,70,11.39240506329114,-0.805,965199505764.51,9652.00,0,0,3,67,7,7,1,1,0
2023-03-20,体外诊断,6,32,15.789473684210526,-1.3902631578947369,323044734397.99,3230.45,0,1,5,25,1,5,0,1,0
2023-03-20,体育,1,2,33.33333333333333,1.0966666666666667,13492935008.060001,134.93,0,1,0,1,0,0,0,1,0
2023-03-20,保险,1,5,16.666666666666664,-0.6633333333333334,1660350587755.0999,16603.51,0,0,0,5,0,1,0,0,0
2023-03-20,光伏设备,39,18,68.42105263157895,1.1003508771929824,2216766665959.08,22167.67,0,1,1,16,0,27,8,4,0
2023-03-20,光学元件,15,3,83.33333333333334,2.503888888888889,131893022094.20999,1318.93,0,0,1,1,1,8,4,2,1
2023-03-20,公交,0,7,0.0,-0.9928571428571429,24382808056.92,243.83,0,0,0,7,0,0,0,0,0
2023-03-20,其他专用设备,35,40,46.666666666666664,-0.1285333333333333,422780705973.35,4227.81,0,0,5,35,0,30,4,1,0
2023-03-20,其他交运设备,5,10,33.33333333333333,-0.138,125167869314.86,1251.68,0,0,0,9,1,3,2,0,0
2023-03-20,其他传媒,7,18,28.000000000000004,-0.7679999999999998,142540928909.24,1425.41,1,0,5,12,0,5,0,1,1
2023-03-20,其他农产品加工,1,10,9.090909090909092,-1.1141666666666667,77039201606.25,770.39,0,0,0,10,1,1,0,0,0
2023-03-20,其他化学制品,30,38,44.11764705882353,-0.13159420289855073,444632043443.32,4446.32,0,1,2,35,1,26,3,1,0
2023-03-20,其他化学原料,9,11,45.0,-0.19363636363636363,245831614275.09,2458.32,0,0,0,10,4,8,0,0,0
2023-03-20,其他医疗服务,7,17,29.166666666666668,-1.1268,517225084489.69995,5172.25,0,1,1,15,1,7,0,0,0
2023-03-20,其他塑料制品,7,12,36.84210526315789,0.13736842105263153,68286194053.71,682.86,0,0,1,11,0,5,1,1,0
2023-03-20,其他家用轻工,15,14,51.724137931034484,-0.008666666666666666,198643466574.22,1986.43,0,0,2,11,3,13,0,1,0
2023-03-20,其他小金属,16,6,72.72727272727273,0.9822727272727273,264454525597.15,2644.55,0,0,1,5,1,11,3,1,0
2023-03-20,其他建材,8,14,36.36363636363637,0.0517391304347826,271871983875.51,2718.72,0,0,1,13,1,6,0,2,0
2023-03-20,其他橡胶制品,3,8,27.27272727272727,-0.29545454545454547,78135215358.63,781.35,0,0,0,8,0,3,0,0,0
2023-03-20,其他生物制品,5,26,16.129032258064516,-1.3140625,396787895118.06,3967.88,0,1,5,20,1,5,0,0,0
2023-03-20,其他电子,17,18,48.57142857142857,-0.6085714285714285,191173115904.38,1911.73,1,1,2,14,0,17,0,0,0
2023-03-20,其他电源设备,17,8,68.0,1.2708,324046761210.19,3240.47,0,0,0,8,1,14,0,1,1
2023-03-20,其他白色家电,12,11,52.17391304347826,-0.13461538461538458,235712533634.63,2357.13,0,0,0,11,4,11,0,0,0
2023-03-20,其他种植业,0,9,0.0,-2.17,47330866603.270004,473.31,0,0,1,8,0,0,0,0,0
2023-03-20,其他纤维,3,5,37.5,-0.31875,72569432275.70999,725.69,0,0,0,5,1,2,0,0,0
2023-03-20,其他纺织,7,11,38.88888888888889,-0.4336842105263157,148516601675.5,1485.17,0,0,1,10,1,7,0,0,0
2023-03-20,其他自动化设备,10,12,45.45454545454545,0.41695652173913045,152745447218.48,1527.45,0,1,0,10,3,7,0,2,0
2023-03-20,其他通信设备,5,8,38.46153846153847,-0.8138461538461539,44174861302.05,441.75,0,0,2,6,1,3,1,0,0
2023-03-20,其他通用设备,21,29,42.0,-0.05941176470588235,226070177385.8,2260.70,0,0,3,26,1,17,3,0,1
2023-03-20,其他酒类,0,9,0.0,-1.4455555555555555,91434069334.92,914.34,0,0,0,9,0,0,0,0,0
2023-03-20,其他金属新材料,9,3,75.0,0.8800000000000001,73594950604.22,735.95,0,0,1,2,2,7,0,1,0
2023-03-20,其他食品,2,16,11.11111111111111,-1.587777777777778,160721232510.64,1607.21,0,1,1,14,0,2,0,0,0
2023-03-20,其他黑色家电,4,3,57.14285714285714,1.4142857142857141,56876057929.880005,568.76,0,0,1,2,0,2,1,0,1
2023-03-20,军工电子,17,39,30.357142857142854,-0.9723214285714287,756014907652.63,7560.15,0,5,2,32,0,16,0,1,0
2023-03-20,农业综合,1,2,33.33333333333333,-0.11666666666666665,12355118017.519999,123.55,0,0,0,2,0,1,0,0,0
2023-03-20,农商行,1,9,10.0,-0.656,183878637595.87,1838.79,0,0,0,9,0,1,0,0,0
2023-03-20,农用机械,1,7,12.5,-1.91625,37326057657.42,373.26,0,0,1,6,0,1,0,0,0
2023-03-20,农药,7,22,24.137931034482758,-0.6916666666666667,230339840746.22,2303.40,0,1,1,19,2,6,1,0,0
2023-03-20,冰洗,3,2,60.0,-0.4,162786080528.80997,1627.86,0,0,0,2,0,3,0,0,0
2023-03-20,冶钢原料,2,6,25.0,-0.8375,118932733434.98,1189.33,0,0,0,6,0,2,0,0,0
2023-03-20,出版,14,12,53.84615384615385,0.20074074074074075,214688887905.61,2146.89,0,0,0,12,2,12,1,0,0
2023-03-20,分立器件,13,3,81.25,1.41875,330355488605.67,3303.55,0,1,0,2,0,9,3,1,0
2023-03-20,制冷空调设备,8,4,66.66666666666666,0.8130769230769231,104266302523.91,1042.66,0,0,1,3,1,6,2,0,0
2023-03-20,动物保健,4,8,33.33333333333333,-0.4646153846153846,88017473189.77,880.17,0,0,0,8,1,4,0,0,0
2023-03-20,包装,12,29,29.268292682926827,-0.8848780487804878,204227686155.95,2042.28,0,2,1,26,0,12,0,0,0
2023-03-20,化妆品,4,8,33.33333333333333,-1.0708333333333333,163106353935.12,1631.06,0,0,1,7,0,4,0,0,0
2023-03-20,化学制剂,7,98,6.666666666666667,-1.8457142857142856,1278767831028.46,12787.68,1,1,17,78,2,4,2,0,0
2023-03-20,化学制药,0,3,0.0,-2.216666666666667,17546054304.07,175.46,0,0,0,3,0,0,0,0,0
2023-03-20,医疗研发外包,8,17,32.0,-0.6988,505014941089.97,5050.15,0,2,2,12,2,5,2,0,0
2023-03-20,医疗美容,0,3,0.0,-2.716666666666667,166534227809.93,1665.34,0,0,2,1,0,0,0,0,0
2023-03-20,医疗耗材,16,27,37.2093023255814,-0.625909090909091,425790904857.43,4257.91,0,0,1,26,1,15,1,0,0
2023-03-20,医疗设备,8,30,21.052631578947366,-0.8431578947368421,837881619921.97,8378.82,0,0,2,28,0,8,0,0,0
2023-03-20,医药商业,1,31,3.125,-1.9778125,372568451318.04,3725.68,0,2,2,27,0,1,0,0,0
2023-03-20,半导体材料,10,3,76.92307692307693,1.2153846153846153,244944900567.26,2449.45,0,1,0,1,1,6,3,1,0
2023-03-20,半导体设备,7,9,43.75,-1.1243750000000001,483885525310.19006,4838.86,0,2,3,3,2,4,1,1,0
2023-03-20,印制电路板,24,14,63.1578947368421,1.4317948717948719,446291164748.94,4462.91,0,0,1,13,1,13,7,4,0
2023-03-20,印刷,2,3,40.0,0.022,22056460631.269997,220.56,0,0,0,3,0,1,1,0,0
2023-03-20,印刷包装机械,5,5,50.0,-0.0690909090909091,33562535803.239998,335.63,0,0,0,5,1,5,0,0,0
2023-03-20,印染,1,3,25.0,-1.41,15971603934.04,159.72,0,0,1,2,0,1,0,0,0
2023-03-20,原料药,6,36,14.285714285714285,-1.8921428571428571,366055167418.92,3660.55,1,1,5,29,0,6,0,0,0
2023-03-20,合成树脂,4,6,40.0,-0.31000000000000005,73013688818.46,730.14,0,0,0,6,0,4,0,0,0
2023-03-20,品牌消费电子,7,1,87.5,2.225,183516792289.99,1835.17,0,0,0,0,1,4,2,1,0
2023-03-20,商业地产,2,6,25.0,-0.9425,247045356315.97,2470.45,0,0,0,6,0,2,0,0,0
2023-03-20,商业物业经营,8,10,44.44444444444444,0.3366666666666666,168478768445.91,1684.79,0,0,0,10,0,6,1,1,0
2023-03-20,商用载客车,1,5,16.666666666666664,-0.9466666666666667,42940557491.600006,429.41,0,0,0,5,0,1,0,0,0
2023-03-20,商用载货车,3,6,33.33333333333333,-0.88,151548170387.31,1515.48,0,0,1,4,1,3,0,0,0
2023-03-20,啤酒,0,6,0.0,-1.6742857142857144,190478402082.93,1904.78,0,0,1,5,1,0,0,0,0
2023-03-20,固废治理,8,23,25.806451612903224,-0.5265625,236608468377.19,2366.08,0,0,2,20,3,6,1,0,0
2023-03-20,国有大型银行,3,2,60.0,0.006666666666666636,3557502938383.07,35575.03,0,0,0,2,1,3,0,0,0
2023-03-20,地面兵装,2,8,20.0,-0.9410000000000001,103146734517.23,1031.47,0,0,1,7,0,2,0,0,0
2023-03-20,城商行,3,14,17.647058823529413,-0.5794117647058823,857143658749.75,8571.44,0,0,0,14,0,3,0,0,0
2023-03-20,基础建设,4,21,16.0,-0.7542307692307693,675044879818.74,6750.45,0,0,1,20,1,2,2,0,0
2023-03-20,复合肥,0,8,0.0,-1.5175,56831984137.58,568.32,0,0,1,7,0,0,0,0,0
2023-03-20,多元金融,3,30,9.090909090909092,-1.9106060606060604,531190711716.55,5311.91,1,1,4,24,0,3,0,0,0
2023-03-20,大气治理,1,6,14.285714285714285,-1.0685714285714287,33150845605.92,331.51,0,0,0,6,0,1,0,0,0
2023-03-20,家具,14,16,46.666666666666664,0.204,258378141150.68,2583.78,0,0,1,14,1,13,1,0,0
2023-03-20,家纺,3,2,60.0,-0.17285714285714282,28066944773.170002,280.67,0,0,0,2,3,2,0,0,0
2023-03-20,小家电,1,5,16.666666666666664,-0.40166666666666667,21841112802.67,218.41,0,0,0,5,0,1,0,0,0
2023-03-20,小家电Ⅲ,6,21,22.22222222222222,-0.7255555555555555,313391344831.26,3133.91,0,0,2,18,1,6,0,0,0
2023-03-20,工控设备,12,13,48.0,-0.3596153846153846,367495135179.69995,3674.95,1,0,2,10,2,9,1,1,0
2023-03-20,工程咨询服务,8,32,20.0,-1.3060975609756096,138700828414.61,1387.01,0,2,5,25,1,7,0,0,1
2023-03-20,工程机械,9,19,32.142857142857146,-0.9096428571428571,485018234268.33997,4850.18,0,1,1,17,0,9,0,0,0
2023-03-20,广告营销,17,14,54.83870967741935,0.9028125,287664313075.39,2876.64,0,3,1,9,2,10,3,2,2
2023-03-20,建筑装饰,0,1,0.0,-2.8,1425862726.9699998,14.26,0,0,0,1,0,0,0,0,0
2023-03-20,彩电,3,0,100.0,1.7400000000000002,66984102095.08,669.84,0,0,0,0,1,2,1,0,0
2023-03-20,影视院线,20,3,86.95652173913044,4.169130434782609,204154236628.63,2041.54,0,0,0,3,0,10,5,2,3
2023-03-20,房地产服务,2,5,28.57142857142857,-0.4575,45015427008.45,450.15,0,0,0,5,1,2,0,0,0
2023-03-20,房屋建设,0,8,0.0,-1.2974999999999999,345612870975.22003,3456.13,0,0,0,8,0,0,0,0,0
2023-03-20,改性塑料,8,10,44.44444444444444,-0.5061111111111112,85607618557.54,856.08,0,0,1,9,0,8,0,0,0
2023-03-20,教育,1,2,33.33333333333333,-0.6666666666666666,18629200052.54,186.29,0,0,0,2,0,1,0,0,0
2023-03-20,数字媒体,7,7,50.0,0.6313333333333333,180975994456.13998,1809.76,0,0,2,5,1,3,2,2,0
2023-03-20,文娱用品,7,13,35.0,-0.326,121019206962.47,1210.19,0,0,2,11,0,5,1,1,0
2023-03-20,新能源发电,9,16,36.0,0.08307692307692305,687043974794.59,6870.44,0,0,0,16,1,8,0,1,0
2023-03-20,旅游综合,1,3,25.0,-0.6224999999999999,29606620394.8,296.07,0,1,0,2,0,1,0,0,0
2023-03-20,旅游零售,0,1,0.0,-1.42,356658707622.48,3566.59,0,0,0,1,0,0,0,0,0
2023-03-20,无机盐,8,1,88.88888888888889,0.44,65477130333.64,654.77,0,0,0,1,1,7,0,0,0
2023-03-20,普钢,6,18,25.0,-1.3904166666666666,546137581068.54,5461.38,0,1,1,16,0,6,0,0,0
2023-03-20,有机硅,3,9,25.0,-1.3391666666666666,177964136382.44,1779.64,0,1,0,8,0,3,0,0,0
2023-03-20,有线电视网络,4,8,33.33333333333333,-0.2741666666666667,131652707074.75,1316.53,0,0,1,7,0,3,0,1,0
2023-03-20,服装,13,26,33.33333333333333,-1.137948717948718,243700850888.79,2437.01,0,3,1,22,0,13,0,0,0
2023-03-20,机器人,10,10,50.0,0.118,149165230511.66998,1491.65,0,0,0,10,0,9,0,1,0
2023-03-20,机场,0,5,0.0,-1.638,236739002876.6,2367.39,0,0,0,5,0,0,0,0,0
2023-03-20,机床工具,10,9,52.63157894736842,0.11105263157894739,124816283354.48,1248.16,0,0,0,9,0,9,1,0,0
2023-03-20,林业,3,1,75.0,1.9,13390152477.439999,133.90,0,0,0,1,0,2,0,1,0
2023-03-20,果蔬加工,0,4,0.0,-1.9300000000000002,14231125959.990002,142.31,0,1,1,2,1,0,0,0,0
2023-03-20,棉纺,1,7,12.5,-0.8462500000000001,28954248144.41,289.54,0,0,0,7,0,1,0,0,0
2023-03-20,楼宇设备,6,7,46.15384615384615,0.0361538461538461,54814015475.66,548.14,0,0,2,5,0,6,0,0,0
2023-03-20,民爆用品,4,6,40.0,-0.9527272727272728,74399852343.33,744.00,0,1,1,4,1,4,0,0,0
2023-03-20,氟化工,5,3,62.5,0.2488888888888889,198727299834.94,1987.27,0,0,0,2,2,5,0,0,0
2023-03-20,氨纶,1,2,33.33333333333333,-0.2866666666666667,62561187506.689995,625.61,0,0,0,2,0,1,0,0,0
2023-03-20,氮肥,1,4,20.0,-0.9560000000000001,96402537214.28,964.03,0,0,0,4,0,1,0,0,0
2023-03-20,氯碱,4,11,26.666666666666668,-0.465,194427241545.91998,1944.27,0,0,0,11,1,4,0,0,0
2023-03-20,水产养殖,3,1,75.0,0.27499999999999997,14009979217.04,140.10,0,0,0,1,0,3,0,0,0
2023-03-20,水务及水治理,8,32,20.0,-0.9085365853658537,213229677607.28,2132.30,0,1,1,29,3,7,0,0,0
2023-03-20,水泥,8,17,32.0,-0.0584,359187831885.17,3591.88,0,0,0,17,0,7,0,1,0
2023-03-20,水电,1,9,10.0,-1.002,822997604608.5701,8229.98,0,0,0,9,0,1,0,0,0
2023-03-20,汽车服务,0,4,0.0,-1.3650000000000002,18195352324.7,181.95,0,0,0,4,0,0,0,0,0
2023-03-20,汽车服务Ⅲ,5,7,41.66666666666667,-0.09083333333333332,100444780910.11,1004.45,0,0,1,6,0,4,1,0,0
2023-03-20,汽车零部件,121,84,59.02439024390244,0.3647641509433962,1329847505999.87,13298.48,0,0,5,76,12,103,12,4,0
2023-03-20,油品石化贸易,1,5,16.666666666666664,-1.8416666666666668,27169737479.16,271.70,0,0,1,4,0,1,0,0,0
2023-03-20,油服工程,2,10,16.666666666666664,-0.9028571428571429,190847883879.83,1908.48,0,0,2,8,2,1,1,0,0
2023-03-20,油气开采,0,5,0.0,-1.1433333333333333,143883939673.8,1438.84,0,0,0,5,1,0,0,0,0
2023-03-20,海洋捕捞,0,2,0.0,-2.685,6339135681.18,63.39,0,0,1,1,0,0,0,0,0
2023-03-20,涂料油墨,6,8,42.857142857142854,-0.25000000000000006,51654068040.65,516.54,0,1,1,6,0,4,2,0,0
2023-03-20,消费电子零部件及组装,51,31,62.19512195121951,0.5949411764705882,1140306219166.98,11403.06,0,1,0,27,9,40,4,4,0
2023-03-20,涤纶,3,8,27.27272727272727,-0.9881818181818182,183504266224.17,1835.04,0,0,1,7,0,3,0,0,0
2023-03-20,港口,1,17,5.555555555555555,-1.5327777777777778,411266387541.3,4112.66,1,0,1,15,0,1,0,0,0
2023-03-20,游戏,22,8,73.33333333333333,3.171666666666667,390017259447.93,3900.17,0,1,1,6,0,8,5,7,2
2023-03-20,激光设备,4,7,36.36363636363637,-0.25,117146892835.91,1171.47,0,0,0,7,0,4,0,0,0
2023-03-20,火电,2,25,7.4074074074074066,-1.85,533048683277.71,5330.49,0,0,4,21,0,2,0,0,0
2023-03-20,炭黑,1,5,16.666666666666664,-0.61,28001423635.32,280.01,0,0,1,4,0,1,0,0,0
2023-03-20,热力,4,10,28.57142857142857,-0.3978571428571428,67334646916.979996,673.35,0,0,2,8,0,4,0,0,0
2023-03-20,焦炭加工,3,5,37.5,-0.20249999999999999,94588674062.89,945.89,0,0,0,5,0,3,0,0,0
2023-03-20,煤炭开采,5,19,20.833333333333336,-0.6111538461538462,1234435234817.38,12344.35,0,0,0,19,2,5,0,0,0
2023-03-20,燃气,0,5,0.0,-1.95,19584624297.38,195.85,0,0,0,5,0,0,0,0,0
2023-03-20,燃气Ⅲ,3,22,12.0,-0.9603999999999999,206745248012.25998,2067.45,0,0,2,20,0,3,0,0,0
2023-03-20,物流,3,45,6.25,-1.985625,764327247980.96,7643.27,0,3,5,37,0,3,0,0,0
2023-03-20,特钢,3,10,23.076923076923077,-2.2961538461538464,216901282402.50998,2169.01,1,1,0,8,0,3,0,0,0
2023-03-20,环保设备,9,16,36.0,-0.7860714285714285,138514259647.57,1385.14,0,1,4,11,3,9,0,0,0
2023-03-20,玻璃玻纤,12,2,85.71428571428571,2.0464285714285713,205795256423.16998,2057.95,0,0,0,2,0,8,3,1,0
2023-03-20,瓷砖地板,6,4,60.0,0.10799999999999996,45398705257.8,453.99,0,0,0,4,0,6,0,0,0
2023-03-20,电子化学品,11,18,37.93103448275862,-0.4210344827586206,229895120094.86,2298.95,0,0,6,11,1,10,0,0,1
2023-03-20,电机,14,6,70.0,1.2345,146262587151.42,1462.63,0,0,0,6,1,10,2,1,0
2023-03-20,电气自控设备,27,7,79.41176470588235,1.3,374665102972.63,3746.65,0,0,1,6,3,18,3,4,0
2023-03-20,电池,62,22,73.80952380952381,0.4741666666666666,2462422191064.23,24624.22,0,1,2,19,1,58,3,0,0
2023-03-20,电能综合服务,3,12,20.0,0.05199999999999993,248364546510.73,2483.65,0,0,0,12,0,1,1,0,1
2023-03-20,畜禽养殖,3,16,15.789473684210526,-1.2405263157894737,537896879280.61,5378.97,0,0,3,13,0,3,0,0,0
2023-03-20,疫苗,2,11,15.384615384615385,-0.9992307692307691,499013043730.88,4990.13,0,0,2,9,0,2,0,0,0
2023-03-20,白酒,3,17,15.0,-1.103,4210194496332.33,42101.94,0,0,3,14,0,3,0,0,0
2023-03-20,百货零售,8,35,18.6046511627907,-0.8872727272727272,286588245081.36,2865.88,0,1,2,32,1,6,1,1,0
2023-03-20,石油加工,8,11,42.10526315789473,-0.33099999999999996,1797847040522.74,17978.47,0,2,0,9,1,7,0,1,0
2023-03-20,磁性材料,10,1,90.9090909090909,1.3572727272727272,126370875013.43,1263.71,0,0,0,1,0,9,1,0,0
2023-03-20,磨具磨料,4,10,28.57142857142857,-0.9842857142857143,66227379280.22,662.27,0,1,1,8,1,3,0,0,0
2023-03-20,磷肥及磷化工,1,8,11.11111111111111,-0.8220000000000001,166889995950.66998,1668.90,0,0,0,8,1,1,0,0,0
2023-03-20,种子生产,0,9,0.0,-2.8577777777777778,77985034074.72,779.85,0,1,3,5,0,0,0,0,0
2023-03-20,稀土,1,2,33.33333333333333,-0.31500000000000006,166198255079.21,1661.98,0,0,0,2,1,1,0,0,0
2023-03-20,空调,2,2,50.0,-0.3375,564480908054.32,5644.81,0,0,0,2,0,2,0,0,0
2023-03-20,管材,1,7,12.5,-0.6937500000000001,60511148617.02,605.11,0,0,0,7,0,1,0,0,0
2023-03-20,粘胶,1,1,50.0,0.10999999999999999,12239573212.8,122.40,0,0,0,1,0,1,0,0,0
2023-03-20,粮油加工,1,5,16.666666666666664,-1.3185714285714287,267658187592.94,2676.58,0,0,1,4,1,1,0,0,0
2023-03-20,粮食种植,0,2,0.0,-1.9649999999999999,41240381926.91,412.40,0,0,0,2,0,0,0,0,0
2023-03-20,纯碱,1,3,25.0,-0.35,57806195243.159996,578.06,0,0,0,3,0,1,0,0,0
2023-03-20,纺织化学用品,5,7,41.66666666666667,-0.5775,71467116492.57,714.67,0,0,1,6,0,5,0,0,0
2023-03-20,纺织服装设备,5,6,45.45454545454545,-0.12454545454545457,50992603113.94,509.93,0,0,0,6,0,5,0,0,0
2023-03-20,线缆部件及其他,24,9,72.72727272727273,0.42314285714285715,208978489461.25,2089.78,1,0,0,8,2,23,0,1,0
2023-03-20,综合,5,16,23.809523809523807,-0.3126086956521739,100198398924.39,1001.98,0,0,0,16,2,4,0,1,0
2023-03-20,综合环境治理,5,21,19.230769230769234,-0.9989285714285714,113718971195.89,1137.19,0,2,1,17,3,4,1,0,0
2023-03-20,耐火材料,1,4,20.0,-0.445,30407100542.1,304.07,0,0,0,4,1,1,0,0,0
2023-03-20,聚氨酯,2,7,22.22222222222222,-1.113,368869200499.27,3688.69,0,0,2,5,1,2,0,0,0
2023-03-20,肉制品,0,8,0.0,-1.7825,130900672331.50002,1309.01,0,0,1,7,0,0,0,0,0
