日期,板块名称,涨的数量,跌的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停
2023-03-13,氟化工,2,6,25.0,-0.33999999999999997,197610591836.09998,1976.11,0,0,0,6,0,2,0,0,0
2023-03-13,氨纶,2,0,100.0,1.025,59983357498.62,599.83,0,0,0,0,0,2,0,0,0
2023-03-13,氯碱,4,2,66.66666666666666,-0.17714285714285719,144600994615.32,1446.01,0,0,0,2,2,3,0,0,0
2023-03-13,水务及水治理,2,3,40.0,-0.542,81073709831.35,810.74,0,0,0,3,0,2,0,0,0
2023-03-13,水泥,2,2,50.0,-0.3175,62397356991.17,623.97,0,0,0,2,0,2,0,0,0
2023-03-13,水电,0,1,0.0,-0.17,45087201027.439995,450.87,0,0,0,1,0,0,0,0,0
2023-03-13,汽车整车,3,6,33.33333333333333,-0.76,211401417351.44,2114.01,0,1,0,5,0,3,0,0,0
2023-03-13,汽车服务,0,4,0.0,-2.7925,65325274100.350006,653.25,0,0,2,2,0,0,0,0,0
2023-03-13,汽车服务Ⅲ,0,4,0.0,-2.7925,65325274100.350006,653.25,0,0,2,2,0,0,0,0,0
2023-03-13,汽车零部件,10,18,35.714285714285715,-0.8557142857142858,509239193060.97,5092.39,0,0,2,14,2,10,0,0,0
2023-03-13,油品石化贸易,1,0,100.0,1.87,11381080705.24,113.81,0,0,0,0,0,1,0,0,0
2023-03-13,油服工程,4,0,100.0,3.205,111633352651.38,1116.33,0,0,0,0,0,2,2,0,0
2023-03-13,油气开采,2,0,100.0,0.67,27387134528.07,273.87,0,0,0,0,0,2,0,0,0
2023-03-13,油气开采及服务,6,0,100.0,2.36,139020487179.45,1390.20,0,0,0,0,0,4,2,0,0
2023-03-13,消费电子,7,9,43.75,-0.20625,319033812915.3,3190.34,0,1,1,7,0,6,1,0,0
2023-03-13,消费电子零部件及组装,5,7,41.66666666666667,-0.3041666666666667,227183089258.85,2271.83,0,1,0,6,0,5,0,0,0
2023-03-13,涤纶,2,1,66.66666666666666,-0.07999999999999996,81749227562.85999,817.49,0,0,0,1,0,2,0,0,0
2023-03-13,港口,8,0,100.0,1.09875,158928194166.98,1589.28,0,0,0,0,0,8,0,0,0
2023-03-13,港口航运,14,1,93.33333333333333,1.14875,329577467087.35004,3295.77,0,0,0,1,1,13,1,0,0
2023-03-13,游戏,12,0,100.0,2.956666666666667,273016492813.42,2730.16,0,0,0,0,0,7,3,2,0
2023-03-13,激光设备,3,2,60.0,-0.41600000000000004,88626796408.26001,886.27,0,0,0,2,0,3,0,0,0
2023-03-13,火电,4,7,36.36363636363637,-0.015384615384615382,270172419908.36,2701.72,0,0,0,7,2,4,0,0,0
2023-03-13,热力,0,2,0.0,-0.88,31084532380.129997,310.85,0,0,0,2,0,0,0,0,0
2023-03-13,焦炭加工,2,1,66.66666666666666,0.31666666666666665,65223888820.16,652.24,0,0,0,1,0,2,0,0,0
2023-03-13,煤炭开采,12,3,80.0,0.7006666666666667,338031321594.72,3380.31,0,0,0,3,0,12,0,0,0
2023-03-13,煤炭开采加工,15,4,78.94736842105263,0.6357894736842106,429370846387.28,4293.71,0,0,0,4,0,15,0,0,0
2023-03-13,燃气,2,3,40.0,0.13799999999999998,70150713280.42,701.51,0,0,0,3,0,2,0,0,0
2023-03-13,燃气Ⅲ,3,2,60.0,0.45,70436350733.1,704.36,0,0,0,2,0,3,0,0,0
2023-03-13,物流,14,2,87.5,2.67,336404493192.81,3364.04,0,0,0,1,1,9,2,3,0
2023-03-13,特钢,5,0,100.0,0.916,97221979794.7,972.22,0,0,0,0,0,5,0,0,0
2023-03-13,环保,6,10,37.5,-0.3458823529411765,287790852172.18,2877.91,0,0,0,10,1,6,0,0,0
2023-03-13,环保设备,0,3,0.0,-0.6833333333333332,53740898575.439995,537.41,0,0,0,3,0,0,0,0,0
2023-03-13,玻璃玻纤,2,2,50.0,0.7975,92031182944.29001,920.31,0,0,0,2,1,0,1,0,0
2023-03-13,瓷砖地板,1,0,100.0,1.27,10287210000.0,102.87,0,0,0,0,0,1,0,0,0
2023-03-13,生物制品,6,17,26.08695652173913,-1.0154166666666666,538475761410.16,5384.76,0,0,2,15,3,4,0,0,0
2023-03-13,电力,13,21,38.23529411764706,-0.073,828666495575.59,8286.66,0,0,0,21,6,12,1,0,0
2023-03-13,电力设备,34,77,30.630630630630627,-0.7417117117117117,2394469017348.32,23944.69,0,0,10,66,1,31,3,0,0
2023-03-13,电子化学品,5,4,55.55555555555556,0.5877777777777777,147734671024.48,1477.35,0,0,0,3,1,4,1,0,0
2023-03-13,电机,4,2,66.66666666666666,1.0083333333333333,100618680396.58,1006.19,0,0,0,1,1,3,1,0,0
2023-03-13,电气自控设备,3,2,60.0,0.6779999999999999,70646538290.95,706.47,0,0,0,2,0,3,0,0,0
2023-03-13,电池,6,34,15.0,-1.5859999999999999,918798691514.86,9187.99,0,0,8,26,0,5,1,0,0
2023-03-13,电能综合服务,6,1,85.71428571428571,0.8166666666666668,225369495089.80002,2253.69,0,0,0,1,2,5,1,0,0
2023-03-13,畜禽养殖,6,1,85.71428571428571,0.9228571428571428,111270341939.79,1112.70,0,0,0,1,1,4,0,1,0
2023-03-13,疫苗,1,7,12.5,-1.5975000000000001,183983916973.11,1839.84,0,0,1,6,0,1,0,0,0
2023-03-13,白色家电,1,0,100.0,0.31,12061340167.0,120.61,0,0,0,0,0,1,0,0,0
2023-03-13,白酒,7,1,87.5,1.4849999999999999,229814659028.28,2298.15,0,0,0,1,0,7,0,0,0
2023-03-13,百货零售,4,1,80.0,1.554,120015011872.04001,1200.15,0,0,0,1,0,3,1,0,0
2023-03-13,石油加工,2,1,66.66666666666666,1.55,46687616337.55,466.88,0,0,0,1,0,1,0,1,0
2023-03-13,石油加工贸易,3,1,75.0,1.6300000000000001,58068697042.79,580.69,0,0,0,1,0,2,0,1,0
2023-03-13,磁性材料,3,1,75.0,0.1925,79541063327.49,795.41,0,0,0,1,0,3,0,0,0
2023-03-13,磨具磨料,1,0,100.0,0.32,22546163640.0,225.46,0,0,0,0,0,1,0,0,0
2023-03-13,磷肥及磷化工,3,3,50.0,0.06833333333333336,151693086908.13,1516.93,0,0,0,3,0,3,0,0,0
2023-03-13,种子生产,2,1,66.66666666666666,0.2525,61990018469.909996,619.90,0,0,0,1,1,2,0,0,0
2023-03-13,种植业与林业,4,2,66.66666666666666,0.23142857142857146,123476183932.03,1234.76,0,0,0,2,1,4,0,0,0
2023-03-13,稀土,1,2,33.33333333333333,0.19333333333333336,74786340095.16,747.86,0,0,0,2,0,1,0,0,0
2023-03-13,管材,1,0,100.0,2.09,40375985375.68,403.76,0,0,0,0,0,1,0,0,0
2023-03-13,粘胶,1,0,100.0,1.6,10941964126.35,109.42,0,0,0,0,0,1,0,0,0
2023-03-13,粮食种植,2,0,100.0,0.525,41971974707.8,419.72,0,0,0,0,0,2,0,0,0
2023-03-13,纯碱,0,2,0.0,-0.8400000000000001,46990875620.08,469.91,0,0,0,2,0,0,0,0,0
2023-03-13,纺织制造,1,1,50.0,0.36,39121546606.200005,391.22,0,0,0,1,0,1,0,0,0
2023-03-13,纺织化学用品,1,0,100.0,0.1,32793585148.8,327.94,0,0,0,0,0,1,0,0,0
2023-03-13,纺织服装设备,1,1,50.0,0.8899999999999999,24539142146.04,245.39,0,0,0,1,0,1,0,0,0
2023-03-13,线缆部件及其他,0,5,0.0,-1.222,82216633259.13,822.17,0,0,0,5,0,0,0,0,0
2023-03-13,综合环境治理,1,0,100.0,1.01,22095177937.769997,220.95,0,0,0,0,0,1,0,0,0
2023-03-13,美容护理,2,2,50.0,0.44999999999999996,101799666990.32,1018.00,0,0,0,2,0,1,1,0,0
2023-03-13,耐火材料,1,0,100.0,0.58,11397546510.86,113.98,0,0,0,0,0,1,0,0,0
2023-03-13,聚氨酯,1,1,50.0,0.04999999999999999,27870909849.899998,278.71,0,0,0,1,0,1,0,0,0
2023-03-13,肉制品,1,0,100.0,1.8,10297599753.099998,102.98,0,0,0,0,0,1,0,0,0
2023-03-13,股份制银行,0,1,0.0,-0.69,47971179752.86,479.71,0,0,0,1,0,0,0,0,0
2023-03-13,能源及重型设备,6,2,75.0,0.38875,160199368940.91998,1601.99,0,0,0,2,0,6,0,0,0
2023-03-13,能源金属,1,8,11.11111111111111,-1.46,243891425286.74,2438.91,0,0,1,7,2,0,0,0,0
2023-03-13,膜材料,2,0,100.0,0.795,27371787370.589996,273.72,0,0,0,0,0,2,0,0,0
2023-03-13,自动化设备,10,7,58.82352941176471,0.9894117647058823,311086340020.27,3110.86,0,0,0,6,1,7,1,2,0
2023-03-13,航天装备,3,0,100.0,2.1933333333333334,77101231503.81,771.01,0,0,0,0,0,2,1,0,0
2023-03-13,航海装备,3,0,100.0,2.1,42253727851.84,422.54,0,0,0,0,0,2,1,0,0
2023-03-13,航空装备,9,11,45.0,-0.12150000000000002,521510468390.09,5215.10,0,0,0,11,1,8,0,0,0
2023-03-13,航空运输,2,0,100.0,3.9050000000000002,52871117294.92,528.71,0,0,0,0,0,0,2,0,0
2023-03-13,航运,6,1,85.71428571428571,1.19875,170649272920.37,1706.49,0,0,0,1,1,5,1,0,0
2023-03-13,血液制品,3,0,100.0,0.8574999999999999,114384145443.35,1143.84,0,0,0,0,1,3,0,0,0
2023-03-13,被动元件,1,4,20.0,-0.7340000000000001,102368908111.63,1023.69,0,0,0,3,1,1,0,0,0
2023-03-13,装饰园林,1,0,100.0,2.89,14179428499.26,141.79,0,0,0,0,0,1,0,0,0
2023-03-13,计算机应用,67,2,97.10144927536231,4.454927536231883,1175214072761.08,11752.14,0,0,0,2,0,21,21,22,3
2023-03-13,计算机设备,9,1,90.0,4.179,294241645532.85,2942.42,0,0,0,1,0,2,4,3,0
2023-03-13,证券,20,5,80.0,0.15454545454545454,868604311071.03,8686.04,0,0,0,5,8,20,0,0,0
2023-03-13,调味发酵品,6,0,100.0,1.8014285714285714,152202173065.72998,1522.02,0,0,0,0,1,5,1,0,0
2023-03-13,贵金属,7,0,100.0,4.3342857142857145,199490361118.34998,1994.90,0,0,0,0,0,0,5,2,0
2023-03-13,贵金属Ⅲ,7,0,100.0,4.3342857142857145,199490361118.34998,1994.90,0,0,0,0,0,0,5,2,0
2023-03-13,贸易,2,0,100.0,0.14666666666666667,41405263309.38,414.05,0,0,0,0,1,2,0,0,0
2023-03-13,轨交设备,3,0,100.0,2.15,114561489297.51999,1145.61,0,0,0,0,0,2,1,0,0
2023-03-13,软件开发,34,0,100.0,4.722941176470589,556614451281.2,5566.14,0,0,0,0,0,9,11,13,1
2023-03-13,软饮料,1,0,100.0,0.81,26689260024.0,266.89,0,0,0,0,0,1,0,0,0
2023-03-13,辅料,1,0,100.0,0.86,10994378893.6,109.94,0,0,0,0,0,1,0,0,0
2023-03-13,输变电设备,5,2,71.42857142857143,0.9142857142857144,141586275596.52002,1415.86,0,0,0,2,0,5,0,0,0
2023-03-13,通信服务,3,0,100.0,2.8066666666666666,39070560547.65,390.71,0,0,0,0,0,2,1,0,0
2023-03-13,通信服务Ⅲ,1,0,100.0,4.56,11399209138.800001,113.99,0,0,0,0,0,0,1,0,0
2023-03-13,通信线缆及配套,2,0,100.0,0.77,49853020166.44,498.53,0,0,0,0,0,2,0,0,0
2023-03-13,通信终端及配件,5,1,83.33333333333334,1.085,97715420151.66,977.15,0,0,0,1,0,4,1,0,0
2023-03-13,通信网络设备及器件,9,0,100.0,2.538888888888889,172308719130.63,1723.09,0,0,0,0,0,6,3,0,0
2023-03-13,通信设备,16,1,94.11764705882352,1.8176470588235294,319877159448.73,3198.77,0,0,0,1,0,12,4,0,0
2023-03-13,通用设备,6,8,42.857142857142854,-0.21142857142857144,242357250893.92,2423.57,0,0,0,8,0,6,0,0,0
2023-03-13,造纸,4,2,66.66666666666666,0.58,98191805788.54001,981.92,0,0,0,2,0,4,0,0,0
2023-03-13,酒店,1,0,100.0,1.09,26867024907.24,268.67,0,0,0,0,0,1,0,0,0
2023-03-13,酒店及餐饮,1,0,100.0,1.09,26867024907.24,268.67,0,0,0,0,0,1,0,0,0
2023-03-13,金属制品,1,3,25.0,-0.6975,65037539346.91,650.38,0,0,0,3,0,1,0,0,0
2023-03-13,金属新材料,3,4,42.857142857142854,-0.3357142857142857,117074121135.81,1170.74,0,0,0,4,0,3,0,0,0
2023-03-13,钛白粉,1,1,50.0,-0.665,70475953340.73999,704.76,0,0,0,1,0,1,0,0,0
2023-03-13,钢铁,17,5,77.27272727272727,0.4852173913043478,477436502556.81,4774.37,0,0,0,5,1,17,0,0,0
2023-03-13,钾肥,1,2,33.33333333333333,-1.6566666666666665,77566348208.04001,775.66,0,0,1,1,0,1,0,0,0
2023-03-13,铁路运输,2,0,100.0,3.3049999999999997,34304979170.120003,343.05,0,0,0,0,0,1,1,0,0
2023-03-13,铅锌,6,3,66.66666666666666,0.7366666666666666,159879975306.34,1598.80,0,1,0,2,0,5,0,1,0
2023-03-13,铜,6,3,66.66666666666666,1.268888888888889,167092306017.3,1670.92,0,0,0,3,0,5,1,0,0
2023-03-13,铝,4,6,40.0,-0.12099999999999997,268288914809.16,2682.89,0,0,0,6,0,4,0,0,0
2023-03-13,银行,5,11,31.25,-0.330625,325434146144.72003,3254.34,0,0,0,11,0,5,0,0,0
2023-03-13,集成电路制造,1,0,100.0,0.84,12377919535.359999,123.78,0,0,0,0,0,1,0,0,0
2023-03-13,集成电路封测,2,4,33.33333333333333,-0.07333333333333336,105462326963.38,1054.62,0,0,0,4,0,1,1,0,0
2023-03-13,集成电路设计,16,18,47.05882352941176,-0.05470588235294116,750147831052.13,7501.48,0,0,3,14,1,12,2,2,0
2023-03-13,零售,10,3,76.92307692307693,1.2153846153846153,271223061791.57,2712.23,0,0,0,3,0,8,2,0,0
2023-03-13,非汽车交运,6,2,75.0,0.8362499999999999,209852741640.3,2098.53,0,0,0,2,0,5,1,0,0
2023-03-13,非金属材料,2,2,50.0,-0.28,105047531250.8,1050.48,0,0,0,2,0,2,0,0,0
2023-03-13,非金属材料Ⅲ,6,7,46.15384615384615,-0.6007692307692308,280604789299.2,2806.05,0,0,1,6,0,6,0,0,0
2023-03-13,面板,2,5,28.57142857142857,-1.217142857142857,142073513961.95,1420.74,0,1,0,4,0,2,0,0,0
2023-03-13,风电设备,4,5,44.44444444444444,-0.13111111111111112,179074254327.53,1790.74,0,0,0,5,0,4,0,0,0
2023-03-13,食品加工制造,20,3,86.95652173913044,1.8445833333333335,484890898794.11,4848.91,0,0,0,3,2,14,2,3,0
2023-03-13,食品及饲料添加剂,1,4,20.0,-0.7180000000000001,105878951752.22,1058.79,0,0,0,4,0,1,0,0,0
2023-03-13,饮料制造,12,1,92.3076923076923,1.7330769230769232,369517246988.18,3695.17,0,0,0,1,0,10,2,0,0
2023-03-13,饰品,4,0,100.0,2.2425,76011291386.35,760.11,0,0,0,0,0,3,1,0,0
2023-03-13,饲料,5,1,83.33333333333334,1.6783333333333335,88703196290.47,887.03,0,0,0,1,0,3,2,0,0
2023-03-13,高速公路,4,0,100.0,0.892,97162091989.20999,971.62,0,0,0,0,1,4,0,0,0
2023-03-13,黑色家电,4,1,80.0,0.982,88061467549.60999,880.61,0,0,0,1,0,4,0,0,0
2023-03-14,IT服务,7,28,20.0,-1.083611111111111,663017853066.7,6630.18,0,0,4,23,2,6,0,1,0
2023-03-14,LED,0,3,0.0,-1.1766666666666667,43390979218.08,433.91,0,0,0,3,0,0,0,0,0
2023-03-14,专业工程,2,7,22.22222222222222,-0.21888888888888897,160060602607.05,1600.61,0,0,1,6,0,0,0,2,0
2023-03-14,专业服务,2,3,40.0,-1.218,83922759086.95,839.23,0,0,1,2,0,2,0,0,0
2023-03-14,专业连锁,0,4,0.0,-2.905,47538954836.46,475.39,0,0,2,2,0,0,0,0,0
2023-03-14,专用设备,5,24,17.24137931034483,-1.0379310344827586,500465087442.14,5004.65,0,0,2,20,2,4,0,1,0
2023-03-14,个护用品,0,1,0.0,-1.76,15363573954.609999,153.64,0,0,0,1,0,0,0,0,0
2023-03-14,中药,2,22,8.333333333333332,-1.8470833333333332,462546395860.58997,4625.46,0,0,2,20,0,2,0,0,0
2023-03-14,乘用车,1,1,50.0,0.5449999999999999,45311832045.96,453.12,0,0,0,1,0,1,0,0,0
2023-03-14,乳品,0,3,0.0,-2.2133333333333334,44759443055.44,447.59,0,0,1,2,0,0,0,0,0
2023-03-14,互联网电商,1,2,33.33333333333333,0.01999999999999987,71513330355.44,715.13,0,0,1,1,0,0,1,0,0
2023-03-14,产业地产,0,3,0.0,-1.6033333333333335,62956780807.15,629.57,0,0,0,3,0,0,0,0,0
2023-03-14,人工景点,0,1,0.0,-0.96,40658492322.0,406.58,0,0,0,1,0,0,0,0,0
2023-03-14,仪器仪表,3,1,75.0,0.29000000000000004,60627775882.32,606.28,0,0,0,1,0,3,0,0,0
2023-03-14,休闲食品,5,4,55.55555555555556,0.09555555555555553,160646096277.36,1606.46,0,0,0,4,0,4,1,0,0
2023-03-14,传媒,13,27,32.5,-0.27365853658536576,726279509249.29,7262.80,1,1,2,21,4,5,5,2,0
2023-03-14,住宅开发,4,13,23.52941176470588,-0.1005263157894736,342015869956.72,3420.16,0,0,0,13,3,1,0,1,1
2023-03-14,体外诊断,3,8,27.27272727272727,-0.9536363636363636,200865834921.63998,2008.66,0,0,0,8,0,3,0,0,0
2023-03-14,保险,0,1,0.0,-1.52,16057044786.25,160.57,0,0,0,1,0,0,0,0,0
2023-03-14,保险及其他,2,15,11.76470588235294,-1.8182352941176472,368434873659.52,3684.35,0,1,0,14,1,1,0,0,0
2023-03-14,光伏设备,5,22,18.51851851851852,-1.6685185185185185,646656290016.15,6466.56,0,0,8,14,0,5,0,0,0
2023-03-14,光学元件,3,1,75.0,0.33249999999999996,54883442780.8,548.83,0,0,0,1,0,3,0,0,0
2023-03-14,光学光电子,6,10,37.5,-0.03812499999999999,263783051205.4,2637.83,0,0,0,10,0,5,1,0,0
2023-03-14,公路铁路运输,2,4,33.33333333333333,-0.5714285714285714,130859809873.52002,1308.60,0,0,1,3,1,2,0,0,0
2023-03-14,其他专用设备,3,8,27.27272727272727,-0.33727272727272734,171457524092.03,1714.58,0,0,0,7,1,2,0,1,0
2023-03-14,其他交运设备,1,4,20.0,-1.386,94077965861.18,940.78,0,0,0,4,0,1,0,0,0
2023-03-14,其他传媒,4,11,26.666666666666668,-1.0699999999999998,321940053126.74,3219.40,1,1,0,8,2,1,1,1,0
2023-03-14,其他农产品加工,0,2,0.0,-1.39,32819871041.840004,328.20,0,0,0,2,0,0,0,0,0
2023-03-14,其他化学制品,3,6,33.33333333333333,-0.8222222222222222,198107850065.48,1981.08,0,0,0,6,0,3,0,0,0
2023-03-14,其他化学原料,0,4,0.0,-1.3575,61504496011.33,615.04,0,0,0,4,0,0,0,0,0
2023-03-14,其他医疗服务,3,7,30.0,-1.134,261776174196.45,2617.76,0,0,1,6,0,3,0,0,0
2023-03-14,其他家用轻工,0,1,0.0,-0.6,20876548736.0,208.77,0,0,0,1,0,0,0,0,0
2023-03-14,其他小金属,2,7,22.22222222222222,-0.8566666666666667,201472901440.24,2014.73,0,0,0,7,0,2,0,0,0
2023-03-14,其他建材,0,4,0.0,-2.7525000000000004,133626613660.62,1336.27,0,0,1,3,0,0,0,0,0
2023-03-14,其他橡胶制品,1,3,25.0,0.8200000000000001,60571988114.06,605.72,0,0,0,3,0,0,0,1,0
2023-03-14,其他生物制品,7,4,63.63636363636363,0.8008333333333333,241886255635.44,2418.86,0,0,0,4,1,6,0,1,0
2023-03-14,其他电子,0,3,0.0,-1.3866666666666667,35838265948.729996,358.38,0,0,0,3,0,0,0,0,0
2023-03-14,其他电源设备,2,9,18.181818181818183,-2.0009090909090905,222516855149.53,2225.17,0,1,2,6,0,2,0,0,0
2023-03-14,其他白色家电,0,1,0.0,-3.19,11676111051.4,116.76,0,0,1,0,0,0,0,0,0
2023-03-14,其他社会服务,2,3,40.0,-1.218,83922759086.95,839.23,0,0,1,2,0,2,0,0,0
2023-03-14,其他种植业,1,0,100.0,0.66,19642573588.23,196.43,0,0,0,0,0,1,0,0,0
2023-03-14,其他纤维,1,1,50.0,-1.17,51734493574.979996,517.34,0,0,1,0,0,1,0,0,0
2023-03-14,其他纺织,0,1,0.0,-1.05,27832888020.08,278.33,0,0,0,1,0,0,0,0,0
2023-03-14,其他自动化设备,2,3,40.0,-0.052000000000000046,90104960153.58,901.05,0,0,0,3,0,2,0,0,0
2023-03-14,其他通用设备,1,3,25.0,-1.6225,72005669134.15,720.06,0,0,0,3,0,1,0,0,0
2023-03-14,其他酒类,1,1,50.0,-0.63,56447002842.75,564.47,0,0,0,1,0,1,0,0,0
2023-03-14,其他金属新材料,0,3,0.0,-1.1500000000000001,37081296471.479996,370.81,0,0,0,2,1,0,0,0,0
2023-03-14,其他食品,0,4,0.0,-2.0025000000000004,113653102730.20001,1136.53,0,0,0,4,0,0,0,0,0
2023-03-14,其他黑色家电,1,1,50.0,0.024999999999999967,33235243920.879997,332.35,0,0,0,1,0,1,0,0,0
2023-03-14,养殖业,5,2,71.42857142857143,1.6742857142857144,112715631854.27,1127.16,0,0,0,2,0,4,0,1,0
2023-03-14,军工电子,7,13,35.0,0.0049999999999999715,455155107359.33997,4551.55,0,0,1,12,0,5,2,0,0
2023-03-14,农业服务,2,3,40.0,0.01599999999999998,61580085824.25,615.80,0,0,0,2,1,2,0,0,0
2023-03-14,农产品加工,5,3,62.5,0.43124999999999997,122388489987.03,1223.88,0,0,0,3,0,5,0,0,0
2023-03-14,农商行,0,5,0.0,-1.7079999999999997,89665957379.64,896.66,0,0,0,5,0,0,0,0,0
2023-03-14,农用机械,0,1,0.0,-4.53,14249407282.08,142.49,0,0,1,0,0,0,0,0,0
2023-03-14,农药,1,7,12.5,-1.00875,145404924924.42,1454.05,0,0,0,7,0,1,0,0,0
2023-03-14,冶钢原料,0,4,0.0,-1.1525,102441193806.36,1024.41,0,0,0,4,0,0,0,0,0
2023-03-14,出版,2,5,28.57142857142857,-0.38375,123867487828.03,1238.67,0,0,1,3,2,2,0,0,0
2023-03-14,分立器件,9,1,90.0,1.2730000000000001,242111004790.11002,2421.11,0,1,0,0,0,7,2,0,0
2023-03-14,制冷空调设备,1,1,50.0,-1.04,39600173849.54,396.00,0,0,0,1,0,1,0,0,0
2023-03-14,动物保健,2,3,40.0,0.01599999999999998,61580085824.25,615.80,0,0,0,2,1,2,0,0,0
2023-03-14,包装,1,2,33.33333333333333,0.40499999999999997,69037317971.45,690.37,0,0,0,2,1,0,0,1,0
2023-03-14,包装印刷,1,2,33.33333333333333,0.40499999999999997,69037317971.45,690.37,0,0,0,2,1,0,0,1,0
2023-03-14,化妆品,0,2,0.0,-2.76,35366300673.98,353.66,0,0,1,1,0,0,0,0,0
2023-03-14,化学制剂,12,19,38.70967741935484,0.3984374999999999,625491741091.3201,6254.92,0,0,4,15,1,8,1,2,1
2023-03-14,化学制品,10,41,19.607843137254903,-1.1696153846153847,1093315692763.7,10933.16,0,0,4,37,1,9,1,0,0
2023-03-14,化学制药,16,28,36.36363636363637,0.03872340425531912,850222501968.7,8502.23,0,0,6,22,3,12,1,2,1
2023-03-14,化学原料,2,16,11.11111111111111,-1.2983333333333333,357188337999.18,3571.88,0,0,0,16,0,2,0,0,0
2023-03-14,化工合成材料,4,13,23.52941176470588,-0.6611764705882353,364395707658.94,3643.96,0,0,2,11,0,3,0,1,0
2023-03-14,医疗器械,11,27,28.947368421052634,-0.8325641025641025,767977460434.34,7679.77,0,0,3,23,3,9,1,0,0
2023-03-14,医疗服务,10,8,55.55555555555556,-0.012777777777777785,419369296766.72,4193.69,0,0,1,7,0,9,0,1,0
2023-03-14,医疗研发外包,7,1,87.5,1.38875,157593122570.27002,1575.93,0,0,0,1,0,6,0,1,0
2023-03-14,医疗耗材,4,10,28.57142857142857,-0.47133333333333327,296741552924.02997,2967.42,0,0,0,9,3,3,0,0,0
2023-03-14,医疗设备,4,9,30.76923076923077,-1.146923076923077,270370072588.66998,2703.70,0,0,3,6,0,3,1,0,0
2023-03-14,医药商业,1,7,12.5,-1.18,207264149626.71,2072.64,0,0,1,5,1,1,0,0,0
2023-03-14,半导体及元件,62,15,80.51948051948052,2.4579220779220776,1828524955656.16,18285.25,0,1,1,13,1,32,14,14,1
2023-03-14,半导体材料,6,0,100.0,2.895,144768184360.36,1447.68,0,0,0,0,0,4,2,0,0
2023-03-14,半导体设备,8,0,100.0,4.885,235836513110.16,2358.37,0,0,0,0,0,2,2,4,0
2023-03-14,印制电路板,1,6,14.285714285714285,-1.0642857142857143,209637930609.75,2096.38,0,0,1,5,0,1,0,0,0
2023-03-14,原料药,3,8,27.27272727272727,-0.8799999999999999,190706034650.5,1907.06,0,0,2,6,1,3,0,0,0
2023-03-14,厨卫电器,1,1,50.0,-1.0499999999999998,38363251476.0,383.63,0,0,0,1,0,1,0,0,0
2023-03-14,合成树脂,1,1,50.0,-0.8250000000000001,48904325080.869995,489.04,0,0,1,0,0,1,0,0,0
2023-03-14,品牌消费电子,1,3,25.0,-0.6799999999999999,90967451956.02,909.67,0,0,0,3,0,1,0,0,0
2023-03-14,商业地产,1,4,20.0,-0.9560000000000001,135865419338.55,1358.65,0,0,0,4,0,1,0,0,0
2023-03-14,商业物业经营,0,4,0.0,-1.365,100864736631.38,1008.65,0,0,0,4,0,0,0,0,0
2023-03-14,商用载客车,0,1,0.0,-1.5,21829440738.78,218.29,0,0,0,1,0,0,0,0,0
2023-03-14,商用载货车,1,5,16.666666666666664,-0.9466666666666667,143313941118.88,1433.14,0,0,0,5,0,1,0,0,0
2023-03-14,啤酒,0,2,0.0,-1.0250000000000001,55955415145.46,559.55,0,0,0,2,0,0,0,0,0
2023-03-14,固废治理,0,8,0.0,-1.53625,128921650386.67,1289.22,0,0,0,8,0,0,0,0,0
2023-03-14,国防军工,20,29,40.816326530612244,0.00959183673469389,1166549890542.57,11665.50,0,0,2,27,1,14,2,3,0
2023-03-14,地面兵装,1,2,33.33333333333333,-0.5333333333333333,69805449185.36,698.05,0,0,0,2,0,1,0,0,0
2023-03-14,城商行,0,9,0.0,-1.798888888888889,173013662588.2,1730.14,0,0,0,9,0,0,0,0,0
2023-03-14,基础建设,0,4,0.0,-1.0925,63200728375.37,632.01,0,0,0,4,0,0,0,0,0
2023-03-14,复合肥,0,2,0.0,-3.14,26062317755.1,260.62,0,0,1,1,0,0,0,0,0
2023-03-14,多元金融,2,14,12.5,-1.836875,352377828873.27,3523.78,0,1,0,13,1,1,0,0,0
2023-03-14,家具,0,4,0.0,-2.56,81830445622.59999,818.30,0,0,1,3,0,0,0,0,0
2023-03-14,家用轻工,1,10,9.090909090909092,-1.6845454545454546,236402450140.85,2364.02,0,1,1,8,0,1,0,0,0
2023-03-14,家纺,0,1,0.0,-2.03,10112039373.67,101.12,0,0,0,1,0,0,0,0,0
2023-03-14,小家电,1,7,12.5,-1.2525,211109070997.3,2111.09,0,0,0,7,0,1,0,0,0
2023-03-14,小家电Ⅲ,2,8,20.0,-1.212,249472322473.3,2494.72,0,0,0,8,0,2,0,0,0
2023-03-14,小金属,6,16,27.27272727272727,-0.5195454545454545,520182572371.63,5201.83,0,0,0,16,0,5,1,0,0
2023-03-14,工业金属,11,17,39.285714285714285,0.07785714285714285,593983836687.03,5939.84,0,0,0,17,0,9,0,2,0
2023-03-14,工控设备,1,1,50.0,0.37,47690855744.92,476.91,0,0,0,1,0,1,0,0,0
2023-03-14,工程咨询服务,1,0,100.0,0.18,12005284014.6,120.05,0,0,0,0,0,1,0,0,0
2023-03-14,工程机械,1,5,16.666666666666664,-1.1916666666666667,116318471750.97,1163.18,0,0,1,4,0,1,0,0,0
