总市值,流通市值,行业,上市时间,股票代码,股票简称,总股本,流通股
39157612780.159996,39157612780.159996,房地产开发,20151204,601155,新城控股,2255622856.0,2255622856.0
5551340010.65,5544147529.4,房地产开发,19940921,000042,中洲控股,664831139.0,663969764.0
3674288254.65,3672571263.6,房地产开发,19940509,000558,莱茵体育,1289223949.0,1288621496.0
2227242527.73,2227242527.73,房地产开发,19960919,000608,阳光股份,749913309.0,749913309.0
7162862503.5,7015538519.94,房地产开发,19961218,000671,阳 光 城,4140382950.0,4055224578.0
9650143701.12,7281418425.96,房地产开发,19970408,000718,苏宁环球,3034636384.0,2289754222.0
3011570742.4,3007678935.91,房地产开发,19970704,000732,ST泰禾,2488901440.0,2485685071.0
3703553415.86,3703490211.86,房地产开发,19990422,000897,津滨发展,1617272234.0,1617244634.0
2655314520.25,2640654789.4300003,房地产开发,20070427,002133,广宇集团,774144175.0,769870201.0
8565882786.47,7676147061.47,房地产服务,20070808,002146,荣盛发展,4348163851.0,3896521351.0
12198894490.199999,12198894490.199999,房地产开发,19970506,600064,南京高科,1730339644.0,1730339644.0
3390509484.7799997,3390509484.7799997,房地产开发,19970520,600077,宋都股份,1340122326.0,1340122326.0
8044806435.25,7398966126.5,房地产开发,19970703,600094,大名城,2475325057.0,2276604962.0
6242716813.0199995,6242716813.0199995,房地产开发,19980609,600162,香江控股,3268438122.0,3268438122.0
24078161900.8,24074881378.8,房地产开发,19990623,600208,新湖中宝,8599343536.0,8598171921.0
4454366200.0,4454366200.0,房地产开发,20020709,600503,华丽家族,1602290000.0,1602290000.0
3811500000.0,3811500000.0,房地产开发,20020328,600533,栖霞建设,1050000000.0,1050000000.0
8921776222.17,8921776222.17,房地产开发,19920113,600603,广汇物流,1254820847.0,1254820847.0
3878765487.3599997,3878765487.3599997,房地产开发,19930326,600638,新黄浦,673396786.0,673396786.0
4129137538.2400002,4129137538.2400002,房地产开发,19960909,600743,华远地产,2346100874.0,2346100874.0
6801380400.0,5373200000.0,房地产服务,20061016,601588,北辰实业,3367020000.0,2660000000.0
10562149572.25,10562149572.25,房地产开发,20000113,600223,鲁商发展,1016568775.0,1016568775.0
16041399315.449999,16041399315.449999,房地产开发,19990611,600185,格力地产,1885005795.0,1885005795.0
7167248602.360001,7024048853.22,房地产开发,20020618,600510,黑牡丹,1044788426.0,1023913827.0
2173901915.52,1575964995.06,房地产开发,19931119,600692,亚通股份,351764064.0,255010517.0
10194189805.02,10194189805.02,房地产开发,19930518,600649,城投控股,2529575634.0,2529575634.0
3516978660.4700003,3516978660.4700003,房地产开发,19930709,600665,天地源,864122521.0,864122521.0
6714208926.88,6714208926.88,房地产开发,19960925,600748,上实发展,1844562892.0,1844562892.0
5703372447.4,4417608498.0,房地产开发,20080128,002208,合肥城建,803291894.0,622198380.0
12753921176.640001,12753921176.640001,房地产开发,19961108,600773,西藏城投,819660744.0,819660744.0
4495090026.97,4495090026.97,房地产开发,19970508,600067,冠城大通,1391668739.0,1391668739.0
42584281491.42,42584281491.42,房地产开发,19920327,600606,绿地控股,14054218314.0,14054218314.0
5462468409.599999,5462277681.599999,房地产开发,19961029,000620,新华联,1896690420.0,1896624195.0
18166483050.96,18166483050.96,房地产开发,19930924,600675,中华企业,6096135252.0,6096135252.0
10351741704.36,10350637349.68,工程建设,19990721,000090,天健集团,1868545434.0,1868346092.0
7303473198.860001,7303473198.860001,房地产开发,19920427,000006,深振业Ａ,1349995046.0,1349995046.0
1586107266.6,1548072479.1,房地产开发,19961010,000609,中迪投资,299265522.0,292089147.0
15333210422.91,15327562954.68,房地产开发,19960626,000402,金 融 街,2988929907.0,2987829036.0
5215009978.62,5207149984.139999,房地产开发,19960606,600708,光明地产,2228636743.0,2225277771.0
8365105222.03,8365105222.03,房地产开发,19940204,600823,世茂股份,3751168261.0,3751168261.0
5275142614.8,5194729572.84,房地产开发,19970925,000863,三湘印象,1204370460.0,1186011318.0
7959242514.08,7926927459.360001,房地产开发,20000301,000961,中南建设,3826558901.0,3811022817.0
4101073087.6800003,4039359239.5200005,房地产开发,19990618,000926,福星股份,949322474.0,935036861.0
3535400343.3500004,3535400343.3500004,房地产开发,19930712,000514,渝 开 发,843770965.0,843770965.0
5007927630.839999,5007927630.839999,房地产开发,20020723,600565,迪马股份,2491506284.0,2491506284.0
3669357512.7999997,3669357512.7999997,房地产开发,19960702,600716,凤凰股份,936060590.0,936060590.0
2396257617.6,2396257617.6,房地产开发,19920602,000014,沙河股份,242046224.0,242046224.0
8917325412.72,8871237046.64,房地产开发,19961128,000656,金科股份,5339715816.0,5312117992.0
9775094871.93,4830718933.29,房地产开发,20091203,002314,南山控股,2707782513.0,1338149289.0
5371979422.14,5370162704.46,房地产开发,19970715,000797,中国武夷,1570754217.0,1570223013.0
5186303001.12,4402680501.12,房地产开发,20040708,002016,世荣兆业,809095632.0,686845632.0
5128924074.84,5128924074.84,房地产开发,19921203,600622,光大嘉宝,1499685402.0,1499685402.0
6502131893.72,5743848174.13,房地产开发,19920330,000011,深物业A,595979092.0,526475543.0
17738245423.739998,17738245423.739998,房地产开发,19990312,600007,中国国贸,1007282534.0,1007282534.0
3728284368.9,1478975161.44,房地产开发,20010319,600393,粤泰股份,2536247870.0,1006105552.0
9488089005.3,7439809788.68,房地产开发,19930806,000517,荣安地产,3183922485.0,2496580466.0
171656158614.12,171656158614.12,房地产开发,20060731,600048,保利发展,11970443418.0,11970443418.0
3231755109.23,3195497778.11,房地产开发,19961205,000667,美好置业,2466988633.0,2439311281.0
9979986872.099998,9928055408.099998,房地产开发,20031230,600340,华夏幸福,3913720342.0,3893355062.0
39696682548.6,34152993394.96,房地产开发,19970910,000069,华侨城Ａ,8201793915.0,7056403594.0
13974205115.500002,13974205115.500002,房地产开发,19930524,600657,信达地产,2851878595.0,2851878595.0
5805456383.55,5805456383.55,房地产服务,19930524,600658,电子城,1118585045.0,1118585045.0
3652033553.2099996,3652033553.2099996,房地产开发,19931025,600683,京投发展,740777597.0,740777597.0
4916550864.849999,4916550864.849999,房地产开发,20000406,000965,天保基建,1109830895.0,1109830895.0
3277724869.8,3277724869.8,房地产开发,20010212,600466,蓝光发展,3034930435.0,3034930435.0
2277742000.0,2277742000.0,房地产开发,20010910,600322,天房发展,1105700000.0,1105700000.0
3698592574.9999995,3698592574.9999995,房地产开发,19990720,000918,嘉凯城,1804191500.0,1804191500.0
2047017599.9999998,2044457905.9199998,房地产开发,19970130,600791,京能置业,452880000.0,452313696.0
16845211422.27,15731346574.17,房地产开发,19931008,000031,大悦城,4286313339.0,4002887169.0
39141439569.24,39141439569.24,房地产开发,20010412,600383,金地集团,4514583572.0,4514583572.0
12201343594.660002,12201343594.660002,房地产开发,20010312,600376,首开股份,2579565242.0,2579565242.0
10341098955.43,10341098955.43,房地产开发,19970425,000736,中交地产,695433689.0,695433689.0
2334159359.19,2334159359.19,房地产开发,19980616,000809,ST新城,824791293.0,824791293.0
4387565898.099999,4383622288.429999,房地产开发,20091106,002305,南国置业,1734215770.0,1732657031.0
4597283718.0,3924603742.32,综合行业,19990507,000909,数源科技,453828600.0,387423864.0
14604006137.220001,14604006137.220001,房地产开发,20000922,600246,万通发展,2054009302.0,2054009302.0
62469172397.94,53361892397.94,旅游酒店,19961011,600754,锦江酒店,1070044063.0,914044063.0
8444360779.34,2741922842.38,旅游酒店,20210930,301073,君亭酒店,129634031.0,42092767.0
3923400000.0,3923400000.0,旅游酒店,20070406,601007,金陵饭店,390000000.0,390000000.0
25342153496.1,24245286068.399998,旅游酒店,20000601,600258,首旅酒店,1118858874.0,1070432056.0
5267847420.0,5267622525.0,旅游酒店,19960808,000428,华天酒店,1018926000.0,1018882500.0
4235210102.15,4229577369.65,旅游酒店,20071120,002186,全 聚 德,308463955.0,308053705.0
9074000000.0,2849754334.7999997,旅游酒店,20200716,605108,同庆楼,260000000.0,81654852.0
3896870450.46,3875044375.2400002,旅游酒店,19960926,000610,西安旅游,236747901.0,235421894.0
8643149478.48,6565449092.7,旅游酒店,19970430,000721,西安饮食,573914308.0,435952795.0
2204211602.6,1367465412.95,文化传媒,20210210,300947,德必集团,153603596.0,95293757.0
5390253470.88,5385516667.68,商业百货,19960802,600738,丽尚国潮,761335236.0,760666196.0
2474304000.0,2474304000.0,商业百货,20160506,603101,汇嘉时代,470400000.0,470400000.0
2740500000.0,1041390000.0,房地产服务,20200421,603682,锦和商管,472500000.0,179550000.0
3176092701.6,3171054534.16,商业百货,19970508,000715,中兴商业,415718940.0,415059494.0
1894282829.24,1451725426.28,商业百货,20001226,600306,ST商城,231574918.0,177472546.0
11351821342.960001,11209403476.64,商业百货,20100528,002416,爱施德,1239281806.0,1223734004.0
1927818726.6000001,1764918901.5900002,工程机械,20091030,300022,吉峰科技,380240380.0,348110237.0
4845112946.19,4845105988.32,商业百货,19980616,000882,华联股份,2737351947.0,2737348016.0
9640151147.2,3842856269.28,商业百货,20161109,002818,富森美,748458940.0,298358406.0
3736909936.24,2323454680.04,商业百货,20170315,300622,博士眼镜,173165428.0,107667038.0
2184067993.6,2159979967.71,商业百货,19960626,600712,南宁百货,544655360.0,538648371.0
6889217361.6,6889217361.6,商业百货,19970228,600790,轻纺城,1465790928.0,1465790928.0
3200934424.8,3200934424.8,综合行业,19971021,600113,浙江东日,411431160.0,411431160.0
5300188593.599999,3956830136.88,房地产服务,19960708,000056,皇庭国际,1210088720.0,903385876.0
5477852878.45,5477852878.45,商业百货,19931122,600694,大商股份,293718653.0,293718653.0
7041436777.77,7037459557.08,珠宝首饰,20100209,002356,赫美集团,1311254521.0,1310513884.0
10549413666.75,10426618266.75,商业百货,19960702,600729,重庆百货,406528465.0,401796465.0
5769715174.72,5605809782.72,商业百货,19940114,600814,杭州解百,735933058.0,715026758.0
4767471580.08,4767471580.08,商业百货,19930119,600628,新世界,646875384.0,646875384.0
4963474470.599999,3645632310.2999997,商业百货,20071122,002187,广百股份,704038932.0,517110966.0
30038372446.83,30038372446.83,商业百货,20101215,601933,永辉超市,9075036993.0,9075036993.0
4693920000.0,4693920000.0,商业百货,20110603,601010,文峰股份,1848000000.0,1848000000.0
5470153570.26,5162670318.92,综合行业,19981028,000861,海印股份,2509244757.0,2368197394.0
2368818344.6400003,2368818344.6400003,商业百货,19940425,600857,宁波中百,224319919.0,224319919.0
2095189947.75,2043404717.55,商业百货,19931206,600697,欧亚集团,159088075.0,155156015.0
4800993506.6,4712377748.35,商业百货,20170412,601366,利群股份,849733364.0,834049159.0
2558813404.56,2558813404.56,商业百货,20180330,603214,爱婴室,140516936.0,140516936.0
5046905536.0,5046905536.0,商业百货,20090717,002277,友阿股份,1394172800.0,1394172800.0
12178193203.44,12166660467.720001,贸易行业,19971202,000829,天音控股,1025100438.0,1024129669.0
6373695769.280001,6371405466.08,商业百货,19940224,600828,茂业商业,1731982546.0,1731360181.0
3915018683.9999995,3910717804.0199995,商业百货,19960812,000417,合肥百货,779884200.0,779027451.0
12462272160.0,12294099460.5,贸易行业,20190129,300755,华致酒行,416798400.0,411173895.0
6849447815.0,6847600297.64,商业百货,20100601,002419,天虹股份,1168847750.0,1168532474.0
5951342694.4,5945998026.879999,商业百货,20100126,002344,海宁皮城,1282616960.0,1281465092.0
31428594829.399998,24897412906.12,商业百货,19940110,000564,ST大集,19163777335.0,15181349333.0
3683392693.64,3683392693.64,商业百货,19940809,600865,百大集团,376240316.0,376240316.0
2657847534.0299997,2657847534.0299997,商业百货,19940224,600838,上海九百,400881981.0,400881981.0
4193854915.32,4193854915.32,贸易行业,20020625,600327,大东方,884779518.0,884779518.0
24038124354.96,19946227655.28,商业百货,20180117,601828,美凯龙,4354732673.0,3613447039.0
8113612428.48,6489066103.61,商业百货,19961226,000058,深 赛 格,1231200672.0,984683779.0
1987314825.76,1985550947.16,商业百货,19961203,600778,友好集团,311491352.0,311214882.0
2782356251.1499996,2768881955.1499996,商业百货,19940506,600858,银座股份,520066589.0,517548029.0
3548972683.68,3544967943.36,商业百货,19931122,600693,东百集团,869846246.0,868864692.0
21392175722.83,19237354540.8,商业百货,19940204,600827,百联股份,1784168117.0,1604449920.0
2719617145.4,2425242145.4,房地产服务,19920413,000007,全新好,346448044.0,308948044.0
9638756264.08,9638600774.08,贸易行业,19970110,000061,农 产 品,1696964131.0,1696936756.0
3699635026.2299995,3699635026.2299995,商业百货,19940204,600824,益民集团,1054027073.0,1054027073.0
2870459999.9999995,2870459999.9999995,商业百货,20170929,601086,国芳集团,666000000.0,666000000.0
7410340257.599999,7410340257.599999,商业百货,20161213,603708,家家悦,608402320.0,608402320.0
1931688000.0,1931688000.0,商业百货,19970124,000679,大连友谊,356400000.0,356400000.0
8843416406.5,8832841133.0,商业百货,19921120,000501,武商集团,768992731.0,768073142.0
31550441094.26,31450074944.35,珠宝首饰,19920902,600655,豫园股份,3899930914.0,3887524715.0
29515079066.88,29355366234.88,商业百货,20020509,600415,小商品城,5486074176.0,5456387776.0
385469817078.07996,363785243358.08,旅游酒店,20091015,601888,中国中免,2068859044.0,1952475544.0
3163651052.1000004,3162005097.9,商业百货,19960816,000419,通程控股,543582655.0,543299845.0
4958808678.74,4958808678.74,商业百货,20080619,002251,步 步 高,863903951.0,863903951.0
3364246210.0000005,3239187763.5000005,商业百货,19970519,000759,中百集团,681021500.0,655706025.0
28401310510.649998,11966650091.4,商业百货,19970711,000785,居然之家,6529036899.0,2750954044.0
5580842896.0,5580842896.0,商业百货,20110302,601116,三江购物,547678400.0,547678400.0
7820000000.0,6196947500.0,商业百货,20120905,002697,红旗连锁,1360000000.0,1077730000.0
5088789893.88,5088789893.88,商业百货,20000926,600280,中央商场,1128334788.0,1128334788.0
3915082000.0,477001984.20000005,商业百货,20200728,605188,国光连锁,495580000.0,60379998.0
13477979340.0,7522293659.04,商业百货,20211014,301078,孩子王,1112044500.0,620651292.0
3567230536.8,3567230536.8,商业百货,19970108,600785,新华百货,225631280.0,225631280.0
2832257750.17,2832257750.17,房地产服务,19920327,600605,汇通能源,206282429.0,206282429.0
28115174901.27,27085240159.02,商业百货,19940506,600859,王府井,1135049451.0,1093469526.0
4124368960.0,4089728538.24,商业百货,20110303,002561,徐家汇,415763000.0,412271022.0
1575231356.0,1575231356.0,商业百货,19980420,600122,ST宏图,1158258350.0,1158258350.0
7283345777.509999,7283345777.509999,商业百货,19940520,600861,北京城乡,316804949.0,316804949.0
5970800000.0,5063984750.0,商业百货,20100113,002336,人人乐,440000000.0,373175000.0
3045731618.9199996,2991185312.9599996,通信服务,20110505,300211,亿通科技,303359723.0,297926824.0
5384982444.48,4606628616.8,文化传媒,20070215,002115,三维通信,810991332.0,693769370.0
3328411581.0,1556996661.0,通信服务,20201222,300921,南凌科技,131557770.0,61541370.0
11920636720.8,9930819684.68,通信服务,20070328,002123,梦网科技,802196280.0,668292038.0
606692329574.37,129884520282.66,通信服务,20210820,601728,中国电信,91507138699.0,19590425382.0
1941435685937.44,68928473695.62,通信服务,20220105,600941,中国移动,21367330904.0,758622867.0
4457781715.0,4289964271.75,通信服务,20170125,300578,会畅通讯,200349740.0,192807383.0
2840000000.0,1319719458.0,通信服务,20210322,300959,线上线下,80000000.0,37175196.0
3770220608.0,942704000.0,通信服务,20220708,301139,元道通信,121580800.0,30400000.0
2469761926.38,2246609174.67,通信服务,20100120,300050,世纪鼎利,560036718.0,509435187.0
5085289251.46,4229430841.27,通信服务,20120229,300292,吴通控股,1341764974.0,1115944813.0
2600318086.2,2125017255.6,通信服务,20170123,300597,吉大通信,272570030.0,222748140.0
6928199127.08,5821193228.62,通信服务,19940103,600804,ST鹏博士,1657463906.0,1392629959.0
5552021928.059999,4516219376.099999,通信服务,20100520,300081,恒信东方,604795417.0,491962895.0
3090600000.0,772650000.0,互联网服务,20221025,301380,挖金客,68000000.0,17000000.0
3861664365.7799997,3029773878.48,通信服务,20120425,300310,宜通世纪,881658531.0,691729196.0
3077304933.82,2618321733.82,通信服务,20091030,300025,华星创业,503650562.0,428530562.0
4300705735.05,3704626961.61,通信服务,20160530,300513,恒实科技,313691155.0,270213491.0
5725551774.88,1431388000.0000002,软件开发,20220506,603206,嘉环科技,305199988.0,76300000.0
174924399303.5,170293265653.5,通信服务,20021009,600050,中国联通,31804436237.0,30962411937.0
4014089587.0400004,3009501092.1800003,通信服务,20161101,300560,中富通,227814392.0,170800289.0
2867331420.0,2830353300.0,通信服务,20160728,603322,超讯通信,157719000.0,155685000.0
2786619889.99,2786619889.99,通信服务,20170810,603602,纵横通信,203849297.0,203849297.0
11259801930.06,7789449016.26,通信服务,20180301,002929,润建股份,232544443.0,160872553.0
490530000.0,289957076.01,互联网服务,20160819,838924,广脉科技,83000000.0,49062111.0
4524157347.2,4489904810.55,通信服务,20181115,603220,中贝通信,336368576.0,333821919.0
9603574562.400002,9603574562.400002,综合行业,19971031,000839,ST国安,3919826352.0,3919826352.0
8728724799.9,8558472031.2,通信服务,20100908,002467,二六三,1385511873.0,1358487624.0
6909935145.3,3760744620.6,通信服务,20170126,300603,立昂技术,465315498.0,253248796.0
1855293082.86,1663812690.96,通信服务,20000720,600289,ST信通,631052069.0,565922684.0
1893167464.47,1893167464.47,通信服务,20161202,603559,中通国脉,143313207.0,143313207.0
11761225845.6,7550487855.68,游戏,20100827,300113,顺网科技,694287240.0,445719472.0
1863219320.84,1731000855.24,通信服务,19971218,000889,ST中嘉,936291116.0,869849676.0
3735590203.8,3008584810.26,通信服务,20070810,002148,北纬科技,560899430.0,451739461.0
1929405831.8400002,1550809792.5600002,通信服务,20000427,000971,ST高升,1048590126.0,842831409.0
15667838889.75,15299437617.9,通信服务,20110128,002544,普天科技,682694505.0,666642162.0
3085118050.56,3080862050.56,互联网服务,19970604,600070,浙江富润,507420732.0,506720732.0
9230000000.0,9230000000.0,综合行业,19961120,600770,综艺股份,1300000000.0,1300000000.0
7479760500.0,6860195333.56,电网设备,20110426,300208,青岛中程,749475000.0,687394322.0
8631531310.41,8631531310.41,铁路公路,19921117,600620,天宸股份,686677113.0,686677113.0
2113373220.0,2113373220.0,汽车零部件,19961107,000622,恒立实业,425226000.0,425226000.0
1881400000.0,1864985406.6799998,通信设备,19970606,600083,博信股份,230000000.0,227993326.0
3078528863.88,2738824254.72,房地产开发,19940103,600807,济南高新,884634731.0,787018464.0
7569968660.04,7569968660.04,水泥建材,19951115,600881,亚泰集团,3248913588.0,3248913588.0
1529099517.6,873368532.0,珠宝首饰,19960425,000587,*ST金洲,2123749330.0,1213011850.0
3367720000.0,2939620000.0,汽车零部件,20080201,002213,大为股份,236000000.0,206000000.0
6330211825.08,6325408127.61,综合行业,19961128,000652,泰达股份,1475573852.0,1474454109.0
2368905600.0,2368905600.0,综合行业,19970410,600051,宁波联合,310880000.0,310880000.0
8562467471.36,8562467471.36,房地产开发,19961122,000631,顺发恒业,2432519168.0,2432519168.0
4344444141.11,3653383549.7799997,综合行业,19961225,600784,鲁银投资,675652277.0,568177846.0
4812493327.2,2722212158.4,综合行业,19981111,000833,粤桂股份,668401851.0,378085022.0
3965168342.04,3962283214.88,综合行业,19940103,600805,悦达投资,850894494.0,850275368.0
2944072925.64,1328974970.4,环保行业,19980630,000820,神雾节能,637245222.0,287656920.0
4354543282.63,4354543282.63,电力行业,19990817,600212,绿能慧充,511697213.0,511697213.0
4124256705.4399996,4124256705.4399996,汽车零部件,19930928,600676,交运股份,1028492944.0,1028492944.0
2094838065.0,2094442227.0,综合行业,19961121,000632,三木集团,465519570.0,465431606.0
1833041048.1599998,1388101784.1599998,纺织服装,19931108,600689,上海三毛,200991343.0,152204143.0
3780379200.0,3597079200.0,房地产服务,20110422,002575,群兴玩具,618720000.0,588720000.0
4124561255.36,4124561255.36,汽车服务,19970626,000753,漳州发展,991481071.0,991481071.0
2169526288.8500004,1039979234.9000001,文化传媒,19940808,000038,*ST大通,522777419.0,250597406.0
3639201321.06,3634417528.56,综合行业,19961028,600766,园城黄金,224226822.0,223932072.0
1528500000.0,894880501.1999999,玻璃玻纤,20151224,835179,凯德石英,75000000.0,43909740.0
8331123366.9,8331123366.9,非金属材料,20191115,688300,联瑞新材,124661430.0,124661430.0
2837760000.0,1134039840.0,采掘行业,20210416,605086,龙高股份,128000000.0,51152000.0
5934416000.0,2157175439.36,化学原料,20220216,688267,中触媒,176200000.0,64049152.0
13041796607.52,6593255362.54,非金属材料,20210924,301071,力量钻石,144892752.0,73250254.0
789566391.85,710417006.76,化学原料,20140709,830832,齐鲁华信,138763865.0,124853604.0
953721355.4000001,248017174.60000002,非金属材料,20160812,838971,天马新材,57626668.0,14985932.0
829994360.0,376259177.40000004,非金属材料,20160331,836675,秉扬科技,172198000.0,78062070.0
3844250905.04,893735878.64,化学制品,20230208,301373,凌玮科技,108472091.0,25218281.0
12179394324.36,10464374113.470001,非金属材料,20170718,603612,索通发展,506841212.0,435471249.0
42142976747.9,42142976747.9,非金属材料,20141031,603688,石英股份,361277126.0,361277126.0
27682200000.0,27682200000.0,非金属材料,20170414,603826,坤彩科技,468000000.0,468000000.0
12797400000.0,1828200000.0,贵金属,20230303,001337,四川黄金,420000000.0,60000000.0
13523609632.0,10724482184.82,贵金属,20080520,002237,恒邦股份,1148014400.0,910397469.0
18535448689.079998,18533572738.14,贵金属,20070816,002155,湖南黄金,1202039474.0,1201917817.0
36402828894.15,32069607207.449997,贵金属,20000608,000975,银泰黄金,2776722265.0,2446194295.0
97565497940.25,78831009398.06999,贵金属,20030828,600547,山东黄金,4473429525.0,3614443347.0
2874260000.0,2451006595.25,半导体,20101112,300139,晓程科技,274000000.0,233651725.0
33827318314.739998,33827318314.739998,贵金属,20040414,600988,赤峰黄金,1663911378.0,1663911378.0
7161952245.120001,7066653499.8,贵金属,20140128,002716,金贵银业,2210479088.0,2181065895.0
406016000.0,406016000.0,贵金属,20010626,600311,*ST荣华,665600000.0,665600000.0
48667018142.56,43801118548.399994,贵金属,20030814,600489,中金黄金,4847312564.0,4362661210.0
13381376199.5,9222000000.0,贵金属,20150122,601069,西部黄金,922853531.0,636000000.0
4849472712.42,4847662416.42,贵金属,19930312,000506,中润资源,929017761.0,928670961.0
15720663510.380001,15720663510.380001,有色金属,20110919,601677,明泰铝业,969812678.0,969812678.0
3219679600.0,2000535775.0,有色金属,20210317,688456,有研粉材,103660000.0,64408750.0
4143315167.0,1431748927.4,有色金属,20200518,002988,豪美新材,232770515.0,80435333.0
26401739988.84,26256035504.52,综合行业,19930917,600673,东阳光,3013897259.0,2997264327.0
27136584057.44,27136584057.44,有色金属,20040420,600497,驰宏锌锗,5091291568.0,5091291568.0
18252372439.35,18252372439.35,采掘行业,20150630,603979,金诚信,601792695.0,601792695.0
13367412919.62,13061752219.62,有色金属,20020626,600595,中孚实业,4014238114.0,3922448114.0
66865304810.549995,40073027390.549995,有色金属,20020111,600362,江西铜业,3462729405.0,2075247405.0
8277432184.320001,8277432184.320001,有色金属,20160316,601020,华钰矿业,562325556.0,562325556.0
3630848000.0,1642936627.25,有色金属,20170907,300697,电工合金,332800000.0,150589975.0
27070880000.0,27070880000.0,有色金属,20070712,601168,西部矿业,2383000000.0,2383000000.0
6288962905.33,4113827841.18,有色金属,20170112,002824,和胜股份,199713017.0,130639182.0
21986754540.4,21986754540.4,有色金属,20001227,600338,西藏珠峰,914210168.0,914210168.0
40862849439.520004,40862849439.520004,有色金属,19991223,600219,南山铝业,11708552848.0,11708552848.0
6628628630.639999,6620749415.639999,有色金属,19960926,000612,焦作万方,1192199394.0,1190782269.0
6497846098.64,6497846098.64,有色金属,20020730,600531,豫光金铅,1090242634.0,1090242634.0
17902834466.7,17901595054.2,有色金属,19970123,000060,中金岭南,3737543730.0,3737284980.0
3357456480.0,3357456480.0,有色金属,20170907,603527,众源新材,243824000.0,243824000.0
498576000.0,105903360.0,有色金属,20170608,871634,新威凌,62322000.0,13237920.0
5952840000.0,1704926584.44,有色金属,20200828,002996,顺博合金,439000000.0,125732049.0
23719784571.449997,23208389495.8,有色金属,20080116,002203,海亮股份,1984919211.0,1942124644.0
6144033341.94,2835763675.18,有色金属,20210210,003038,鑫铂股份,147622137.0,68134639.0
1479244032.0,1479244032.0,有色金属,19961111,600768,宁波富邦,133747200.0,133747200.0
2625621600.0,2625621600.0,有色金属,20171102,603937,丽岛新材,208880000.0,208880000.0
2302574301.04,2302542659.76,有色金属,20070215,002114,罗平锌电,323395267.0,323390823.0
34632294583.32,34631791762.75,有色金属,19961120,000630,铜陵有色,10526533308.0,10526380475.0
2336179739.3,1794894783.24,有色金属,20160726,002806,华锋股份,189317645.0,145453386.0
10211366442.0,4185016842.0,有色金属,20200422,601609,金田股份,1479908180.0,606524180.0
7779254051.250001,4725261767.25,有色金属,20100226,300057,万顺新材,909854275.0,552662195.0
4860582144.0,4797169344.0,小金属,20120619,300328,宜安科技,690423600.0,681416100.0
25846805199.0,21925853424.0,有色金属,19980602,000878,云南铜业,2003628310.0,1699678560.0
7900006872.03,7113658348.0199995,有色金属,20030626,600490,鹏欣资源,2212887079.0,1992621386.0
11893718972.550001,11737891216.550001,有色金属,19960215,600888,新疆众和,1350024855.0,1332337255.0
36982489049.25,18367639741.2,有色金属,20101231,002532,天山铝业,4651885415.0,2310394936.0
47545696022.55,47048194479.810005,有色金属,19980408,000807,云铝股份,3467957405.0,3431669911.0
11698210702.199999,4794264070.2,有色金属,19970428,000737,北方铜业,1772456167.0,726403647.0
23781375701.82,3954899032.92,商业百货,20011129,600361,创新新材,4003598603.0,665807918.0
11008825390.16,11008549635.46,有色金属,19970416,000758,中色股份,1969378424.0,1969329094.0
6476729600.0,5594847729.16,有色金属,20120718,300337,银邦股份,821920000.0,710006057.0
10315944550.210001,10034882979.28,有色金属,20070921,002171,楚江新材,1334533577.0,1298173736.0
15009860429.23,12051095117.14,有色金属,19960828,000426,兴业矿业,1837192219.0,1475042242.0
7572960294.24,6951534201.44,有色金属,20120423,601388,怡球资源,2201441946.0,2020794826.0
4779456855.81,4779455160.81,有色金属,19970626,000751,锌业股份,1409869279.0,1409868779.0
12616200000.0,2058840000.0,有色金属,20220222,603132,金徽股份,978000000.0,159600000.0
21844084807.45,21844084807.45,有色金属,20170215,601212,白银有色,7404774511.0,7404774511.0
41553212802.14,41192757304.14,有色金属,19990831,000933,神火股份,2250986609.0,2231460309.0
4389319959.75,3201825424.0,有色金属,20070821,002160,常铝股份,1032781167.0,753370688.0
6603000000.0,6454653851.160001,有色金属,20101117,002501,利源精制,3550000000.0,3470244006.0
1834509120.0,1831588103.28,有色金属,20090929,002295,精艺股份,250616000.0,250216954.0
11481865284.4,3171865284.4,电子元件,20220127,301217,铜冠铜箔,829015544.0,229015544.0
3725784000.0,1902924360.0,汽车零部件,20210308,605208,永茂泰,253800000.0,129627000.0
4346264000.0,4346264000.0,有色金属,20190809,603115,海星股份,239200000.0,239200000.0
7993912775.46,4609982168.36,有色金属,20040830,600961,株冶集团,914635329.0,527457914.0
316201348602.4,246508843848.38,贵金属,20080425,601899,紫金矿业,26328172240.0,20525299238.0
3979791975.92,3651329258.6400003,有色金属,20110428,002578,闽发铝业,938630183.0,861162561.0
96448144516.62,73502333244.46,有色金属,20070430,601600,中国铝业,17161591551.0,13078706983.0
7563526461.15,5291930619.8,有色金属,20110118,002540,亚太科技,1250169663.0,874699276.0
1746710519.32,1743031679.32,小金属,19920910,600615,丰华股份,188020508.0,187624508.0
20354109214.5,20197210164.5,有色金属,20180418,603876,鼎胜新材,490460463.0,486679763.0
11598384706.259998,9897891376.39,有色金属,19960823,000603,盛达资源,689969346.0,588809719.0
17971777026.0,17971707560.399998,有色金属,19970120,000688,国城矿业,1117647825.0,1117643505.0
4057632000.0,4057620419.2799997,有色金属,20100331,002379,宏创控股,926400000.0,926397356.0
13040809636.0,3629765800.0,有色金属,20200907,601702,华峰铝业,998530600.0,277930000.0
